0.330685;0.055863;0.0611849;0.0718923;0.0129;0.149281;0.0129;0.253005;0.0129;0.311564
0.335685;0.056121;0.0661849;0.0728492;0.013;0.149297;0.013;0.253053;0.013;0.311616
0.340685;0.0563776;0.0711849;0.0737642;0.0131;0.14931;0.0131;0.253101;0.0131;0.311669
0.345685;0.056636;0.0761849;0.0746135;0.0132;0.149318;0.0132;0.253148;0.0132;0.311721
0.350685;0.0568904;0.0811849;0.075414;0.0133;0.149323;0.0133;0.253196;0.0133;0.311773
0.355685;0.0571453;0.0861849;0.0762811;0.0134;0.149324;0.0134;0.253243;0.0134;0.311825
0.360685;0.0573954;0.0911849;0.0772169;0.0135;0.149319;0.0135;0.253291;0.0135;0.311877
0.365685;0.0576454;0.0961849;0.0781034;0.0136;0.14931;0.0136;0.253338;0.0136;0.311929
0.370685;0.0578897;0.101185;0.0789315;0.0137;0.149295;0.0137;0.253386;0.0137;0.311981
0.375685;0.0581327;0.106185;0.0797189;0.0138;0.149274;0.0138;0.253433;0.0138;0.312032
0.380685;0.0583698;0.111185;0.0805797;0.0139;0.149247;0.0139;0.253481;0.0139;0.312084
0.385685;0.0586053;0.116185;0.0814468;0.014;0.149212;0.014;0.253528;0.014;0.312136
0.390685;0.0588358;0.121185;0.0822688;0.0141;0.149169;0.0141;0.253575;0.0141;0.312188
0.395685;0.0590643;0.126185;0.0830468;0.0142;0.149118;0.0142;0.253622;0.0142;0.312239
0.400685;0.0592895;0.131185;0.0838184;0.0143;0.149056;0.0143;0.25367;0.0143;0.312291
0.405685;0.0595111;0.136185;0.0846279;0.0144;0.148979;0.0144;0.253717;0.0144;0.312342
0.410685;0.0597295;0.141185;0.0854266;0.0145;0.148866;0.0145;0.253764;0.0145;0.312394
0.415685;0.0599433;0.146185;0.0861903;0.0146;0.148657;0.0146;0.253811;0.0146;0.312445
0.420685;0.0601548;0.151185;0.086919;0.0147;0.148323;0.0147;0.253855;0.0147;0.312497
0.425685;0.0603617;0.156185;0.0876651;0.0148;0.147858;0.0148;0.253896;0.0148;0.312548
0.430685;0.0605655;0.161185;0.0884217;0.0149;0.147274;0.0149;0.253935;0.0149;0.3126
0.435685;0.0607656;0.166185;0.089162;0.015;0.146595;0.015;0.253969;0.015;0.312651
0.440685;0.0609629;0.171185;0.0898726;0.015;0.146595;0.0151;0.254001;0.0151;0.312702
0.445685;0.0611574;0.176185;0.090564;0.0154562;0.141412;0.0152;0.25403;0.0152;0.312753
0.450685;0.0613488;0.181185;0.0912726;0.0185129;0.138617;0.0153;0.254058;0.0153;0.312805
0.455685;0.0615372;0.186185;0.0919781;0.0235129;0.135979;0.0154;0.254081;0.0154;0.312856
0.460685;0.0617222;0.191185;0.0926661;0.0285129;0.134318;0.0155;0.254101;0.0155;0.312907
0.465685;0.0619037;0.196185;0.09333;0.0335129;0.133656;0.0156;0.254116;0.0156;0.312958
0.470685;0.0620809;0.201185;0.0939936;0.0385129;0.133734;0.0157;0.254126;0.0157;0.313009
0.475685;0.062255;0.206185;0.0946596;0.0435129;0.134133;0.0158;0.254132;0.0158;0.31306
0.480685;0.062426;0.211185;0.0953155;0.0485129;0.136199;0.0159;0.254135;0.0159;0.313111
0.485685;0.0625932;0.216185;0.0959554;0.0535129;0.138516;0.016;0.254134;0.016;0.313161
0.490685;0.0627579;0.221185;0.0965794;0.0585129;0.140356;0.0161;0.254128;0.0161;0.313212
0.495685;0.0629195;0.226185;0.0972093;0.0635129;0.14215;0.0162;0.254115;0.0162;0.313259
0.500685;0.0630772;0.231185;0.0978349;0.0685129;0.143964;0.0163;0.254097;0.0163;0.313304
0.505685;0.0632314;0.236185;0.0984485;0.0735129;0.145663;0.0164;0.254074;0.0164;0.313344
0.510685;0.0633813;0.241185;0.0990438;0.0785129;0.148116;0.0165;0.254046;0.0165;0.313381
0.515685;0.0635272;0.246185;0.0996398;0.0835129;0.150669;0.0166;0.254012;0.0166;0.313414
0.520685;0.0636698;0.251185;0.100232;0.0885129;0.152902;0.0167;0.253971;0.0167;0.313445
;;0.256185;0.100816;0.0935129;0.154938;0.0168;0.253922;0.0168;0.313474
;;0.261185;0.101386;0.0985129;0.156846;0.0169;0.253867;0.0169;0.313501
;;0.266185;0.101949;0.103513;0.15874;0.017;0.253804;0.017;0.313526
;;0.271185;0.102511;0.108513;0.160974;0.0171;0.253732;0.0171;0.313547
;;0.276185;0.103064;0.113513;0.163238;0.0172;0.253648;0.0172;0.313563
;;0.281185;0.103607;0.118513;0.165337;0.0173;0.253525;0.0173;0.313574
;;0.286185;0.104132;0.123513;0.167267;0.0174;0.253337;0.0174;0.31358
;;0.291185;0.104654;0.128513;0.169039;0.0175;0.253087;0.0175;0.313581
;;0.296185;0.10517;0.133513;0.170838;0.0176;0.252751;0.0176;0.31358
;;0.301185;0.105679;0.138513;0.172797;0.0177;0.252341;0.0177;0.313576
;;0.306185;0.106148;0.143513;0.174749;0.0178;0.251841;0.0178;0.313568
;;0.311185;0.106619;0.148513;0.176612;0.0179;0.251262;0.0179;0.313556
;;0.316185;0.107101;0.153513;0.178339;0.018;0.250584;0.018;0.313537
;;0.321185;0.107583;0.158513;0.179963;0.0181;0.249805;0.0181;0.313511
;;0.326185;0.108041;0.163513;0.181611;0.0182;0.248932;0.0182;0.313479
;;0.331185;0.108514;0.168513;0.183322;0.0183;0.247959;0.0183;0.313443
;;0.336185;0.108996;0.173513;0.185011;0.0184;0.246906;0.0184;0.313403
;;0.341185;0.109471;0.178513;0.186637;0.0184;0.246906;0.0185;0.313357
;;0.346185;0.109918;0.183513;0.188155;0.0184912;0.245306;0.0186;0.313305
;;0.351185;0.11038;0.188513;0.189624;0.0191589;0.236733;0.0187;0.313246
;;0.356185;0.110852;0.193513;0.191125;0.0229849;0.216489;0.0188;0.313179
;;0.361185;0.111311;0.198513;0.192633;0.0279849;0.217747;0.0189;0.313104
;;0.366185;0.111744;0.203513;0.194107;0.0329849;0.218591;0.019;0.313022
;;0.371185;0.11219;0.208513;0.195509;0.0379849;0.220217;0.0191;0.312932
;;0.376185;0.112646;0.213513;0.196844;0.0429849;0.222508;0.0192;0.312832
;;0.381185;0.11308;0.218513;0.198168;0.0479849;0.224965;0.0193;0.312698
;;0.386185;0.113493;0.223513;0.199515;0.0529849;0.227618;0.0194;0.312511
;;0.391185;0.113921;0.228513;0.200848;0.0579849;0.231367;0.0195;0.312281
;;0.396185;0.114352;0.233513;0.202132;0.0629849;0.236473;0.0196;0.311998
;;0.401185;0.114757;0.238513;0.203347;0.0679849;0.241759;0.0197;0.311651
;;0.406185;0.115154;0.243513;0.204529;0.0729849;0.246467;0.0198;0.311247
;;0.411185;0.115564;0.248513;0.205725;0.0779849;0.250794;0.0199;0.310763
;;0.416185;0.115965;0.253513;0.206922;0.0829849;0.254825;0.02;0.3102
;;0.421185;0.116341;0.258513;0.20809;0.0879849;0.25884;0.0201;0.309566
;;0.426185;0.116722;0.263513;0.209194;0.0929849;0.262919;0.0202;0.308846
;;0.431185;0.11711;0.268513;0.210254;0.0979849;0.26709;0.0203;0.308045
;;0.436185;0.117476;0.273513;0.211318;0.102985;0.271391;0.0204;0.307164
;;0.441185;0.117831;0.278513;0.21239;0.107985;0.275702;0.0205;0.306189
;;0.446185;0.118196;0.283513;0.213442;0.112985;0.279737;0.0206;0.305145
;;0.451185;0.118554;0.288513;0.214439;0.117985;0.28353;0.0207;0.304001
;;0.456185;0.118892;0.293513;0.215393;0.122985;0.287171;0.0208;0.302793
;;0.461185;0.119237;0.298513;0.216347;0.127985;0.290695;0.0209;0.301484
;;0.466185;0.11958;0.303513;0.217307;0.132985;0.294135;0.021;0.300106
;;0.471185;0.119902;0.308513;0.218246;0.137985;0.297517;0.021;0.300106
;;0.476185;0.120222;0.313513;0.219131;0.142985;0.300859;0.0225052;0.28037
;;0.481185;0.120545;0.318513;0.219982;0.147985;0.304115;0.0275052;0.252591
;;0.486185;0.120851;0.323513;0.220835;0.152985;0.307237;0.0325052;0.255689
;;0.491185;0.121152;0.328513;0.221693;0.157985;0.310234;0.0375052;0.259735
;;0.496185;0.121455;0.333513;0.222517;0.162985;0.313111;0.0425052;0.264117
;;0.501185;0.121745;0.338513;0.223291;0.167985;0.315891;0.0475052;0.268828
;;0.506185;0.122028;0.343513;0.22405;0.172985;0.318581;0.0525052;0.27309
;;0.511185;0.12231;0.348513;0.224816;0.177985;0.321191;0.0575052;0.277716
;;0.516185;0.122579;0.353513;0.225569;0.182985;0.323724;0.0625052;0.282957
;;0.521185;0.12284;0.358513;0.226268;0.187985;0.32619;0.0675052;0.288801
;;0.526185;0.123099;0.363513;0.226941;0.192985;0.328566;0.0725052;0.295155
;;0.531185;0.123345;0.368513;0.227618;0.197985;0.330854;0.0775052;0.301993
;;0.536185;0.123588;0.373513;0.228288;0.202985;0.333062;0.0825052;0.308344
;;0.541185;0.123823;0.378513;0.228905;0.207985;0.335194;0.0875052;0.314055
;;0.546185;0.124048;0.383513;0.229495;0.212985;0.337256;0.0925052;0.319517
;;0.551185;0.124267;0.388513;0.230089;0.217985;0.339236;0.0975052;0.324789
;;;;;;0.222985;0.341168;0.102505;0.32991
;;;;;;0.227985;0.343041;0.107505;0.33492
;;;;;;0.232985;0.344852;0.112505;0.339825
;;;;;;0.237985;0.346608;0.117505;0.344616
;;;;;;0.242985;0.348306;0.122505;0.349251
;;;;;;0.247985;0.349946;0.127505;0.353842
;;;;;;0.252985;0.351522;0.132505;0.358209
;;;;;;0.257985;0.353054;0.137505;0.362348
;;;;;;0.262985;0.354551;0.142505;0.366267
;;;;;;0.267985;0.356;0.147505;0.370007
