Time;PE1MAX;PE1MIN;PE2MAX;PE2MIN;PEEQMAX;PEEQMIN
0;0;0;0;0;0;0
0.0002;0;0;0;0;0;0
0.0004;0;0;0;0;0;0
0.0006;0;0;0;0;0;0
0.0008;0;0;0;0;0;0
0.001;0;0;0;0;0;0
0.0012;0;0;0;0;0;0
0.0014;0;0;0;0;0;0
0.0016;0;0;0;0;0;0
0.0018;0;0;0;0;0;0
0.002;0;0;0;0;0;0
0.0022;0;0;0;0;0;0
0.0024;0;0;0;0;0;0
0.0026;0;0;0;0;0;0
0.0028;0;0;0;0;0;0
0.003;0;0;0;0;0;0
0.0032;0;0;0;0;0;0
0.0034;0;0;0;0;0;0
0.0036;0;0;0;0;0;0
0.0038;0;0;0;0;0;0
0.004;0;0;0;0;0;0
0.0042;0;0;0;0;0;0
0.0044;0;0;0;0;0;0
0.0046;0;0;0;0;0;0
0.0048;0;0;0;0;0;0
0.005;0;0;0;0;0;0
0.0052;0;0;0;0;0;0
0.0054;0;0;0;0;0;0
0.0056;0;0;0;0;0;0
0.0058;0;0;0;0;0;0
0.006;0;0;0;0;0;0
0.0062;0;0;0;0;0;0
0.0064;0;0;0;0;0;0
0.0066;0;0;0;0;0;0
0.0068;0;0;0;0;0;0
0.007;0;0;0;0;0;0
0.0072;0;0;0;0;0;0
0.0074;0;0;0;0;0;0
0.0076;0;0;0;0;0;0
0.0078;0;0;0;0;0;0
0.008;0;0;0;0;0;0
0.0082;0;0;0;0;0;0
0.0084;0;0;0;0;0;0
0.0086;0;0;0;0;0;0
0.0088;0;0;0;0;0;0
0.009;0;0;0;0;0;0
0.0092;0;0;0;0;0;0
0.0094;0;0;0;0;0;0
0.0096;0;0;0;0;0;0
0.0098;0;0;0;0;0;0
0.01;0;0;0;0;0;0
0.0102;0;0;0;0;0;0
0.0104;0;0;0;0;0;0
0.0106;0;0;0;0;0;0
0.0108;0;0;0;0;0;0
0.011;0;0;0;0;0;0
0.0112;0;0;0;0;0;0
0.0114;0;0;0;0;0;0
0.0116;0;0;0;0;0;0
0.0118;0;0;0;0;0;0
0.012;0;0;0;0;0;0
0.0122;0;0;0;0;0;0
0.0124;0;0;0;0;0;0
0.0126;0;0;0;0;0;0
0.0128;0;0;0;0;0;0
0.013;0;0;0;0;0;0
0.0132;0;0;0;0;0;0
0.0134;0;0;0;0;0;0
0.0136;0;0;0;0;0;0
0.0138;0;0;0;0;0;0
0.014;0;0;0;0;0;0
0.0142;0;0;0;0;0;0
0.0144;0;0;0;0;0;0
0.0146;0;0;0;0;0;0
0.0148;0;0;0;0;0;0
0.015;0;0;0;0;0;0
0.0152;0;0;0;0;0;0
0.0154;0;0;0;0;0;0
0.0156;0;0;0;0;0;0
0.0158;0;0;0;0;0;0
0.016;0;0;0;0;0;0
0.0162;0;0;0;0;0;0
0.0164;0;0;0;0;0;0
0.0166;0;0;0;0;0;0
0.0168;0;0;0;0;0;0
0.017;0;0;0;0;0;0
0.0172;0;0;0;0;0;0
0.0174;0;0;0;0;0;0
0.0176;0;0;0;0;0;0
0.0178;0;0;0;0;0;0
0.018;0;0;0;0;0;0
0.0182;0;0;0;0;0;0
0.0184;0;0;0;0;0;0
0.0186;2.81E-07;0;-1.09E-07;0;2.84E-07;0
0.0188;2.45E-06;0;-9.48E-07;0;2.48E-06;0
0.019;3.25E-05;0;-1.25E-05;0;3.28E-05;0
0.0192;7.84E-05;0;-3.01E-05;0;7.91E-05;0
0.0194;0.00012979;0;-4.97E-05;0;0.000130964;0
0.0196;0.000183084;0;-7.00E-05;0;0.000184768;0
0.0198;0.000236993;0;-9.04E-05;0;0.000239208;0
0.02;0.000291377;0;-0.000110853;0;0.000294144;0
0.0202;0.000351049;0;-0.000133206;0;0.000354439;0
0.0204;0.000437514;0;-0.000165331;0;0.000441854;0
0.0206;0.000549896;0;-0.000206619;0;0.000555551;0
0.0208;0.000673019;0;-0.000251297;0;0.00068022;0
0.021;0.000794582;0;-0.000294906;0;0.000803407;0
0.021;0.000794582;0;-0.000294906;0;0.000803407;0
0.02102;0.000794633;0;-0.000294924;0;0.000803459;0
0.0210575;0.000794764;0;-0.000294971;0;0.000803591;0
0.0211419;0.000795216;0;-0.000295134;0;0.000804049;0
0.0213317;0.000801089;0;-0.000297258;0;0.000809996;0
0.0217589;0.000902275;0;-0.000333691;0;0.000912498;0
0.02272;0.00127047;0;-0.000464062;0;0.0012859;0
0.02392;0.00185781;0;-0.000666578;0;0.00188269;0
0.02512;0.00251376;4.75E-05;-0.000886405;-2.97E-05;0.00255051;4.80E-05
0.02632;0.00314058;0.000398356;-0.00109173;-0.000247673;0.00318967;0.000402273
0.02752;0.00370275;0.000727773;-0.00127257;-0.000451628;0.00376364;0.000734794
0.02872;0.00422445;0.00103435;-0.00143813;-0.000641013;0.00429681;0.00104419
0.02992;0.0047118;0.00132448;-0.00159126;-0.000819851;0.00479525;0.00133693
0.03112;0.00517428;0.00160192;-0.00173549;-0.000990522;0.00526852;0.00161682
0.03232;0.00562455;0.00187314;-0.00187504;-0.00115703;0.00572951;0.00189037
0.0335199;0.00606199;0.00213912;-0.00200995;-0.00131998;0.00617754;0.00215859
0.03472;0.00649043;0.0024009;-0.00214154;-0.00147999;0.00661649;0.00242253
0.0359199;0.00690978;0.00265891;-0.0022699;-0.00163733;0.00704622;0.0026826
0.03712;0.00732039;0.00291335;-0.00239524;-0.00179211;0.00746711;0.00293903
0.03832;0.00772325;0.0031647;-0.00251795;-0.00194462;0.00788012;0.00319228
0.03952;0.00811555;0.00341097;-0.00263723;-0.00209363;0.00828236;0.00344036
0.0407199;0.00849916;0.00365306;-0.0027537;-0.00223973;0.00867572;0.00368417
0.04192;0.00887651;0.00389236;-0.00286816;-0.00238376;0.00906271;0.00392513
0.04312;0.00924759;0.00412883;-0.00298064;-0.0025257;0.00944329;0.00416317
0.04432;0.0096139;0.00436342;-0.0030916;-0.00266612;0.00981899;0.00439928
0.04552;0.00998087;0.00459653;-0.0032027;-0.00280528;0.0101954;0.00463384
0.04672;0.0103525;0.00482963;-0.00331503;-0.00294409;0.0105767;0.00486836
0.04792;0.010723;0.00506313;-0.0034268;-0.00308277;0.0109567;0.00510323
0.0491199;0.0110909;0.0052963;-0.00353763;-0.00322087;0.0113342;0.00533771
0.05032;0.0114559;0.0055289;-0.00364749;-0.00335825;0.0117088;0.00557159
0.05152;0.0118291;0.00576326;-0.00375957;-0.0034963;0.0120918;0.00580718
0.05272;0.0122099;0.00600244;-0.00387362;-0.00363681;0.0124827;0.00604758
0.0539199;0.0125939;0.00624482;-0.00398831;-0.00377876;0.0128771;0.00629115
0.05512;0.0129788;0.00648905;-0.00410292;-0.00392135;0.0132724;0.00653652
0.05632;0.0133635;0.00673431;-0.00421717;-0.00406408;0.0136676;0.00678287
0.0575199;0.0137491;0.00698157;-0.00433139;-0.00420748;0.0140637;0.00703118
0.0587199;0.0141372;0.00723152;-0.00444608;-0.00435192;0.0144626;0.00728214
