Time [s];EPS [-];VM [Pa]
0.28662;0.0804255;326770000.00
0.28962;0.0815588;327021000.00
0.29262;0.0827059;327276000.00
0.29562;0.0838668;327533000.00
0.29862;0.0850417;327794000.00
0.30162;0.0862311;328059000.00
0.30462;0.0874361;328328000.00
0.30762;0.0886577;328602000.00
0.31062;0.0898973;328880000.00
0.31362;0.0911564;329141000.00
0.31662;0.0924356;329405000.00
0.31962;0.0937356;329672000.00
0.32262;0.095057;329945000.00
0.32562;0.0964009;330223000.00
0.32862;0.0977692;330508000.00
0.33162;0.0991636;330799000.00
0.33462;0.100587;331089000.00
0.33762;0.10204;331372000.00
0.34062;0.103524;331661000.00
0.34362;0.105042;331958000.00
0.34662;0.106594;332262000.00
0.34962;0.108183;332576000.00
0.35262;0.109812;332900000.00
0.35562;0.111484;333213000.00
0.35862;0.113201;333534000.00
0.36162;0.114966;333864000.00
0.36462;0.116781;334206000.00
0.36762;0.118651;334561000.00
0.37062;0.120579;334923000.00
0.37362;0.122571;335282000.00
0.37662;0.124629;335656000.00
0.37962;0.12676;336045000.00
0.38262;0.128967;336451000.00
0.38562;0.131257;336864000.00
0.38862;0.133636;337285000.00
0.39162;0.136127;337718000.00
0.39462;0.138758;338141000.00
0.39762;0.14155;338580000.00
0.40062;0.144522;339039000.00
0.40362;0.147691;339532000.00
0.40662;0.151079;340053000.00
0.40962;0.154707;340593000.00
0.41262;0.158583;341164000.00
0.41562;0.162703;341744000.00
0.41862;0.167059;342340000.00
0.42162;0.171648;342952000.00
0.42462;0.176463;343567000.00
0.42762;0.1815;344198000.00
0.43062;0.186755;344831000.00
0.43362;0.192225;345474000.00
0.43662;0.197906;346121000.00
0.43962;0.203795;346769000.00
0.44262;0.209886;347426000.00
0.44562;0.216176;348076000.00
0.44862;0.222661;348732000.00
0.45162;0.229337;349388000.00
0.45462;0.2362;350037000.00
0.45762;0.243246;350690000.00
0.46062;0.250477;351345000.00
0.46362;0.257892;351993000.00
0.46662;0.265494;352598000.00
0.46962;0.27328;353201000.00
0.47262;0.281252;353803000.00
0.47562;0.289411;354402000.00
0.47862;0.29776;354999000.00
0.48162;0.3063;355594000.00
0.48462;0.315033;356188000.00
0.48762;0.323964;356781000.00
0.49062;0.333095;357372000.00
0.49362;0.34243;357962000.00
0.49662;0.351974;358550000.00
0.49962;0.361731;359138000.00
0.50262;0.371705;359724000.00
0.50562;0.381901;360310000.00
0.50862;0.392326;360895000.00
0.51162;0.402984;361478000.00
0.51462;0.413882;362062000.00
0.51762;0.425026;362646000.00
0.52062;0.436423;363230000.00
0.52362;0.44808;363814000.00
0.52662;0.460004;364398000.00
0.52962;0.472203;364982000.00
0.53262;0.484685;365567000.00
0.53562;0.497459;366153000.00
0.53862;0.510533;366740000.00
0.54162;0.523918;367328000.00
0.54462;0.537622;367918000.00
0.54762;0.551657;368510000.00
0.55062;0.566032;369103000.00
0.55362;0.580759;369699000.00
0.55662;0.59585;370295000.00
0.55962;0.611318;370896000.00
0.56262;0.627175;371499000.00
0.56562;0.643433;372105000.00
0.56862;0.660109;372715000.00
0.57162;0.677216;373328000.00
0.57462;0.69477;373944000.00
0.57762;0.712787;374564000.00
0.58062;0.731284;375190000.00
0.58362;0.750279;375820000.00
0.58662;0.76979;376454000.00
0.58962;0.789837;377094000.00
0.59262;0.810441;377739000.00
0.59562;0.831622;378390000.00
0.59862;0.853405;379047000.00
0.60162;0.875811;379711000.00
0.60462;0.898866;380382000.00
0.60762;0.922601;381031000.00
0.61062;0.947061;381644000.00
0.61362;0.972271;382262000.00
0.61662;0.998262;382886000.00
0.61962;1.02507;383515000.00
0.62262;1.05271;384150000.00
0.62562;1.08125;384792000.00
0.62862;1.1107;385440000.00
0.63162;1.14112;386094000.00
0.63462;1.17255;386757000.00
0.63762;1.20503;387426000.00
0.64062;1.2386;388104000.00
0.64362;1.27332;388790000.00
0.64662;1.30925;389485000.00
0.64962;1.34643;390187000.00
0.65262;1.38492;390899000.00
0.65562;1.42478;391622000.00
0.65862;1.46607;392352000.00
0.66162;1.50886;393094000.00
0.66462;1.55321;393846000.00
0.66762;1.59918;394607000.00
0.67062;1.64684;395380000.00
0.67362;1.69627;396163000.00
0.67662;1.74751;396956000.00
0.67962;1.80065;397758000.00
0.68262;1.85572;398570000.00
0.68562;1.91279;399391000.00
0.68862;1.9719;400220000.00
0.69162;2.03309;401054000.00
0.69462;2.09635;401891000.00
0.69762;2.16166;402729000.00
0.70062;2.22897;403563000.00
0.70362;2.29815;404386000.00
0.70662;2.369;405190000.00
0.70962;2.44122;405967000.00
0.71262;2.51443;406704000.00
0.71562;2.58817;407396000.00
0.71862;2.66199;408044000.00
0.72162;2.73549;408645000.00
0.72462;2.80835;409205000.00
0.72762;2.8803;409729000.00
0.73062;2.95121;410224000.00
0.73362;3.02095;410686000.00
0.73662;3.08937;411113000.00
0.73962;3.15621;411501000.00
0.74262;3.2213;411856000.00
0.74562;3.28451;412183000.00
0.74862;3.34583;412489000.00
0.75162;3.40531;412778000.00
0.75462;3.463;413053000.00
0.75762;3.51901;413318000.00
0.76062;3.57342;413572000.00
0.76362;3.62633;413818000.00
0.76662;3.67785;414058000.00
0.76962;3.72806;414290000.00
0.77262;3.77706;414517000.00
0.77562;3.82491;414738000.00
0.77862;3.8717;414953000.00
0.78162;3.91749;415165000.00
0.78462;3.96234;415370000.00
0.78762;4.00629;415571000.00
0.79062;4.04941;415768000.00
0.79362;4.09172;415960000.00
0.79662;4.13328;416148000.00
0.79962;4.17412;416333000.00
0.80262;4.21428;416513000.00
0.80562;4.25379;416691000.00
0.80862;4.29268;416864000.00
0.81162;4.33097;417034000.00
0.81462;4.3687;417202000.00
0.81762;4.40586;417363000.00
0.82062;4.44243;417518000.00
0.82362;4.47842;417670000.00
0.82662;4.51385;417821000.00
0.82962;4.54876;417968000.00
0.83262;4.58318;418114000.00
0.83562;4.61712;418258000.00
0.83862;4.65061;418399000.00
0.84162;4.68366;418537000.00
0.84462;4.71627;418673000.00
0.84762;4.74847;418807000.00
0.85062;4.78027;418938000.00
0.85362;4.81169;419068000.00
0.85662;4.84274;419196000.00
0.85962;4.87342;419322000.00
0.86262;4.90376;419447000.00
0.86562;4.93377;419569000.00
0.86862;4.96345;419691000.00
0.87162;4.99282;419810000.00
0.87462;5.02188;419926000.00
0.87762;5.05065;420041000.00
0.88062;5.07913;420155000.00
0.88362;5.10733;420268000.00
0.88662;5.13525;420381000.00
0.88962;5.16292;420493000.00
0.89262;5.19032;420604000.00
0.89562;5.21747;420714000.00
0.89862;5.24438;420823000.00
0.90162;5.27104;420932000.00
0.90462;5.29747;421040000.00
0.90762;5.32367;421148000.00
0.91062;5.34965;421254000.00
0.91362;5.3754;421359000.00
0.91662;5.40093;421464000.00
0.91962;5.42623;421567000.00
0.92262;5.45132;421670000.00
0.92562;5.47619;421773000.00
0.92862;5.50086;421874000.00
0.93162;5.52533;421975000.00
0.93462;5.5496;422076000.00
0.93762;5.57368;422176000.00
0.94062;5.59757;422275000.00
0.94362;5.62127;422363000.00
0.94662;5.64479;422440000.00
0.94962;5.66813;422516000.00
0.95262;5.69129;422592000.00
0.95562;5.71428;422668000.00
0.95862;5.7371;422744000.00
0.96162;5.75975;422819000.00
0.96462;5.78223;422894000.00
0.96762;5.80455;422969000.00
0.97062;5.82671;423043000.00
0.97362;5.84871;423117000.00
0.97662;5.87055;423190000.00
0.97962;5.89224;423264000.00
0.98262;5.91377;423336000.00
0.98562;5.93515;423409000.00
0.98862;5.95638;423480000.00
0.99162;5.97746;423551000.00
0.99462;5.99839;423622000.00
0.99762;6.01918;423692000.00
1.00062;6.03982;423762000.00
1.00362;6.06031;423832000.00
1.00662;6.08067;423901000.00
1.00962;6.10089;423971000.00
1.01262;6.12097;424039000.00
1.01562;6.14091;424108000.00
1.0161;6.14408;424102000.00
