Time [s];EPS [-];VM [Pa]
0.0123;0;138399000.00
0.0124;0;139527000.00
0.0125;0;140656000.00
0.0126;0;141784000.00
0.0127;0;142913000.00
0.0128;0;144041000.00
0.0129;0;145170000.00
0.013;0;146299000.00
0.0131;0;147427000.00
0.0132;0;148556000.00
0.0133;0;149685000.00
0.0134;0;150814000.00
0.0135;0;151943000.00
0.0136;0;153072000.00
0.0137;0;154201000.00
0.0138;0;155330000.00
0.0139;0;156459000.00
0.014;0;157589000.00
0.0141;0;158718000.00
0.0142;0;159847000.00
0.0143;0;160976000.00
0.0144;0;162106000.00
0.0145;0;163235000.00
0.0146;0;164365000.00
0.0147;0;165494000.00
0.0148;0;166624000.00
0.0149;0;167754000.00
0.015;0;168883000.00
0.0151;0;170013000.00
0.0152;0;171143000.00
0.0153;0;172273000.00
0.0154;0;173403000.00
0.0155;0;174533000.00
0.0156;0;175663000.00
0.0157;0;176793000.00
0.0158;0;177923000.00
0.0159;0;179053000.00
0.016;0;180183000.00
0.0161;0;181313000.00
0.0162;0;182444000.00
0.0163;0;183574000.00
0.0164;0;184705000.00
0.0165;0;185835000.00
0.0166;0;186965000.00
0.0167;0;188096000.00
0.0168;0;189227000.00
0.0169;0;190357000.00
0.017;0;191488000.00
0.0171;0;192619000.00
0.0172;0;193750000.00
0.0173;0;194880000.00
0.0174;0;196011000.00
0.0175;0;197142000.00
0.0176;0;198272000.00
0.0177;0;199402000.00
0.0178;0;200530000.00
0.0179;0;201658000.00
0.018;0;202786000.00
0.0181;0;203913000.00
0.0182;0;205040000.00
0.0183;0;206165000.00
0.0184;0;207290000.00
0.0185;0;208413000.00
0.0186;0;209535000.00
0.0187;0;210656000.00
0.0188;0;211775000.00
0.0189;0;212894000.00
0.019;0;214010000.00
0.0191;0;215125000.00
0.0192;0;216238000.00
0.0193;0;217349000.00
0.0194;0;218458000.00
0.0195;0;219565000.00
0.0196;0;220669000.00
0.0197;0;221770000.00
0.0198;0;222869000.00
0.0199;0;223964000.00
0.02;0;225056000.00
0.0201;0;226144000.00
0.0202;0;227228000.00
0.0203;0;228308000.00
0.0204;0;229384000.00
0.0205;0;230457000.00
0.0206;0;231530000.00
0.0207;0;232607000.00
0.0208;0;233689000.00
0.0209;0;234782000.00
0.021;0;235888000.00
0.0211;0;237011000.00
0.0212;0;238154000.00
0.0213;0;239321000.00
0.0214;0;240517000.00
0.0215;0;241745000.00
0.0216;0;243007000.00
0.0216;0;243007000.00
0.0216912;0;243830000.00
0.0223589;0;252252000.00
0.0261849;0.00092206;276085000.00
0.0311849;0.00217042;278142000.00
0.0361849;0.00328381;280258000.00
0.0411849;0.00435255;282369000.00
0.0461849;0.00539505;284450000.00
0.0511849;0.00641822;286503000.00
0.0561849;0.00742649;288537000.00
0.0611849;0.0084512;290732000.00
0.0661849;0.00953957;293132000.00
0.0711849;0.0107174;294947000.00
0.0761849;0.0119168;295992000.00
0.0811849;0.0130674;296929000.00
0.0861849;0.0141769;297870000.00
0.0911849;0.0152608;298817000.00
0.0961849;0.0163306;299785000.00
0.101185;0.0174036;300793000.00
0.106185;0.0184896;301831000.00
0.111185;0.0195934;302895000.00
0.116185;0.02072;303765000.00
0.121185;0.0218588;304471000.00
0.126185;0.0229953;305147000.00
0.131185;0.0241186;305793000.00
0.136185;0.0252284;306444000.00
0.141185;0.0263331;307112000.00
0.146185;0.0274388;307793000.00
0.151185;0.0285496;308486000.00
0.156185;0.029668;309190000.00
0.161185;0.0307976;309787000.00
0.166185;0.0319342;310319000.00
0.171185;0.0330723;310842000.00
0.176185;0.0342099;311362000.00
0.181185;0.0353458;311878000.00
0.186185;0.0364801;312396000.00
0.191185;0.0376145;312920000.00
0.196185;0.0387517;313451000.00
0.201185;0.0398937;313990000.00
0.206185;0.0410429;314441000.00
0.211185;0.0421965;314876000.00
0.216185;0.0433534;315312000.00
0.221185;0.0445138;315749000.00
0.226185;0.0456771;316185000.00
0.231185;0.0468421;316619000.00
0.236185;0.0480088;317055000.00
0.241185;0.0491781;317495000.00
0.246185;0.0503517;317922000.00
0.251185;0.0515306;318298000.00
0.256185;0.0527135;318675000.00
0.261185;0.0539009;319054000.00
0.266185;0.0550928;319435000.00
0.271185;0.0562892;319817000.00
0.276185;0.0574899;320199000.00
0.281185;0.0586943;320581000.00
0.286185;0.0599025;320966000.00
0.291185;0.0611157;321307000.00
0.296185;0.0623333;321644000.00
0.301185;0.0635557;321983000.00
0.306185;0.064783;322324000.00
0.311185;0.0660155;322667000.00
0.316185;0.0672537;323013000.00
0.321185;0.0684975;323360000.00
0.326185;0.069747;323709000.00
0.331185;0.0710027;324028000.00
0.336185;0.0722638;324338000.00
0.341185;0.0735302;324650000.00
0.346185;0.0748021;324963000.00
0.351185;0.0760798;325279000.00
0.356185;0.0773636;325597000.00
0.361185;0.078654;325919000.00
0.366185;0.0799515;326243000.00
0.371185;0.0812568;326539000.00
0.376185;0.0825695;326834000.00
0.381185;0.0838893;327129000.00
0.386185;0.0852157;327426000.00
0.391185;0.086549;327724000.00
0.396185;0.0878895;328025000.00
0.401185;0.0892425;328322000.00
0.406185;0.0906127;328608000.00
0.411185;0.092001;328883000.00
0.416185;0.0934073;329160000.00
0.421185;0.0948315;329442000.00
0.426185;0.096274;329726000.00
0.431185;0.0977349;330015000.00
0.436185;0.0992147;330307000.00
0.441185;0.100715;330593000.00
0.446185;0.102236;330870000.00
0.451185;0.10378;331151000.00
0.456185;0.105346;331437000.00
0.461185;0.106936;331727000.00
0.466185;0.108552;332023000.00
0.471185;0.110196;332323000.00
0.476185;0.111869;332608000.00
0.481185;0.113574;332899000.00
0.486185;0.11531;333196000.00
0.491185;0.117081;333500000.00
0.496185;0.118887;333810000.00
0.501185;0.120731;334120000.00
0.506185;0.122617;334424000.00
0.511185;0.124545;334736000.00
0.516185;0.126519;335057000.00
0.521185;0.128543;335387000.00
0.526185;0.130619;335721000.00
0.531185;0.132753;336051000.00
0.536185;0.134947;336391000.00
0.541185;0.137205;336743000.00
0.546185;0.139535;337109000.00
0.551185;0.14194;337471000.00
0.556185;0.144426;337843000.00
0.561185;0.147;338231000.00
0.566185;0.149669;338636000.00
0.571185;0.152441;339040000.00
0.576185;0.155324;339461000.00
0.581185;0.158328;339902000.00
0.586185;0.161463;340356000.00
0.591185;0.16474;340822000.00
0.596185;0.168172;341315000.00
0.601185;0.171773;341826000.00
0.606185;0.175558;342355000.00
0.611185;0.179544;342917000.00
0.616185;0.183785;343442000.00
0.621185;0.188333;343989000.00
0.626185;0.193206;344557000.00
0.631185;0.198411;345153000.00
0.636185;0.203963;345768000.00
0.641185;0.20987;346412000.00
0.646185;0.216139;347067000.00
0.651185;0.222777;347747000.00
0.656185;0.229785;348444000.00
0.661185;0.237166;349150000.00
0.666185;0.244921;349871000.00
0.671185;0.253046;350603000.00
0.676185;0.261539;351345000.00
0.681185;0.270399;352094000.00
0.686185;0.279625;352849000.00
0.691185;0.289212;353605000.00
0.696185;0.299148;354363000.00
0.701185;0.309429;355123000.00
0.706185;0.320054;355884000.00
0.711185;0.331028;356647000.00
0.716185;0.342353;357411000.00
0.721185;0.354037;358177000.00
0.726185;0.36609;358947000.00
0.731185;0.378533;359709000.00
0.736185;0.391375;360426000.00
0.741185;0.404626;361142000.00
0.746185;0.418294;361861000.00
0.751185;0.432392;362582000.00
0.756185;0.446931;363303000.00
0.761185;0.461926;364026000.00
0.766185;0.47739;364750000.00
0.771185;0.493341;365476000.00
0.776185;0.509794;366205000.00
0.781185;0.526769;366935000.00
0.786185;0.544283;367669000.00
0.791185;0.56236;368405000.00
0.796185;0.58102;369145000.00
0.801185;0.600286;369888000.00
0.806185;0.620187;370635000.00
0.811185;0.640746;371387000.00
0.816185;0.661994;372143000.00
0.821185;0.683961;372905000.00
0.826185;0.706681;373671000.00
0.831185;0.730186;374445000.00
0.836185;0.754515;375225000.00
0.841185;0.779708;376012000.00
0.846185;0.805808;376807000.00
0.851185;0.832859;377611000.00
0.856185;0.860911;378424000.00
0.861185;0.890015;379246000.00
0.866185;0.920227;380079000.00
0.871185;0.951606;380924000.00
0.876185;0.984218;381780000.00
0.881185;1.01813;382650000.00
0.886185;1.05342;383533000.00
0.891185;1.09016;384431000.00
0.896185;1.12844;385347000.00
0.901185;1.16837;386213000.00
0.906185;1.21008;387054000.00
0.911185;1.25368;387908000.00
0.916185;1.2993;388778000.00
0.921185;1.34708;389662000.00
0.926185;1.39716;390564000.00
0.931185;1.4497;391483000.00
0.936185;1.50487;392421000.00
0.941185;1.56287;393380000.00
0.946185;1.6239;394360000.00
0.951185;1.68819;395364000.00
0.956185;1.75596;396391000.00
0.961185;1.82749;397445000.00
0.966185;1.90302;398525000.00
0.971185;1.98284;399633000.00
0.976185;2.06721;400767000.00
0.981185;2.15642;401929000.00
0.986185;2.25068;403114000.00
0.991185;2.35017;404320000.00
0.996185;2.455;405541000.00
1.00118;2.56514;406767000.00
1.00618;2.68035;407985000.00
1.01118;2.80017;409178000.00
1.01618;2.9238;410324000.00
1.02118;3.05016;411351000.00
1.0216;3.06059;411407000.00
