Time [s];EPS [-];VM [Pa]
0.164178;0.02075;303219000.00
0.165178;0.0209311;303330000.00
0.166178;0.0211122;303441000.00
0.167178;0.0212934;303553000.00
0.168178;0.0214746;303663000.00
0.169178;0.0216559;303773000.00
0.170178;0.0218371;303884000.00
0.171178;0.0220183;303994000.00
0.172178;0.0221996;304104000.00
0.173178;0.0223808;304214000.00
0.174178;0.022562;304325000.00
0.175178;0.0227432;304435000.00
0.176178;0.0229243;304545000.00
0.177178;0.0231054;304654000.00
0.178178;0.0232865;304765000.00
0.179178;0.0234676;304875000.00
0.180178;0.0236487;304984000.00
0.181178;0.0238297;305094000.00
0.182178;0.0240107;305204000.00
0.183178;0.0241917;305314000.00
0.184178;0.0243726;305424000.00
0.185178;0.0245536;305533000.00
0.186178;0.0247345;305643000.00
0.187178;0.0249153;305753000.00
0.188178;0.0250961;305862000.00
0.189178;0.0252768;305971000.00
0.190178;0.0254575;306082000.00
0.191178;0.0256383;306192000.00
0.192178;0.0258191;306302000.00
0.193178;0.0259999;306412000.00
0.194178;0.0261808;306524000.00
0.195178;0.0263618;306635000.00
0.196178;0.0265428;306745000.00
0.197178;0.0267239;306856000.00
0.198178;0.026905;306967000.00
0.199178;0.0270862;307079000.00
0.200178;0.0272676;307190000.00
0.201178;0.027449;307302000.00
0.202178;0.0276305;307414000.00
0.203178;0.0278122;307526000.00
0.204178;0.027994;307639000.00
0.205178;0.028176;307751000.00
0.206178;0.0283581;307863000.00
0.207178;0.0285403;307977000.00
0.208178;0.0287228;308090000.00
0.209178;0.0289054;308203000.00
0.210178;0.0290881;308315000.00
0.211178;0.029271;308429000.00
0.212178;0.0294541;308544000.00
0.213178;0.0296374;308657000.00
0.214178;0.0298208;308771000.00
0.215178;0.0300043;308883000.00
0.216178;0.0301885;308976000.00
0.217178;0.030373;309063000.00
0.218178;0.0305576;309150000.00
0.219178;0.0307423;309236000.00
0.220178;0.0309271;309322000.00
0.221178;0.031112;309407000.00
0.222178;0.0312968;309492000.00
0.223178;0.0314817;309577000.00
0.224178;0.0316667;309662000.00
0.225178;0.0318516;309748000.00
0.226178;0.0320366;309833000.00
0.227178;0.0322217;309918000.00
0.228178;0.0324067;310003000.00
0.229178;0.0325918;310089000.00
0.230178;0.032777;310174000.00
0.231178;0.0329622;310259000.00
0.232178;0.0331474;310345000.00
0.233178;0.0333327;310430000.00
0.234178;0.0335181;310515000.00
0.235178;0.0337034;310601000.00
0.236178;0.0338887;310686000.00
0.237178;0.0340742;310772000.00
0.238178;0.0342597;310858000.00
0.239178;0.0344453;310944000.00
0.240178;0.034631;311030000.00
0.241178;0.0348168;311117000.00
0.242178;0.0350027;311203000.00
0.243178;0.0351887;311290000.00
0.244178;0.0353749;311377000.00
0.245178;0.0355611;311464000.00
0.246178;0.0357476;311551000.00
0.247178;0.0359341;311638000.00
0.248178;0.0361208;311726000.00
0.249178;0.0363077;311813000.00
0.250178;0.0364946;311900000.00
0.251178;0.0366817;311988000.00
0.252178;0.036869;312075000.00
0.253178;0.0370563;312163000.00
0.254178;0.0372438;312250000.00
0.255178;0.0374315;312338000.00
0.256178;0.0376193;312427000.00
0.257178;0.0378073;312515000.00
0.258178;0.0379955;312603000.00
0.259178;0.0381838;312691000.00
0.260178;0.0383723;312780000.00
0.261178;0.0385609;312869000.00
0.262178;0.0387498;312958000.00
0.263178;0.0389387;313046000.00
0.264178;0.0391279;313134000.00
0.265178;0.0393172;313224000.00
0.266178;0.0395068;313313000.00
0.267178;0.0396965;313402000.00
0.268178;0.0398863;313491000.00
0.269178;0.0400764;313575000.00
0.270178;0.0402669;313650000.00
0.271178;0.0404576;313723000.00
0.272178;0.0406485;313795000.00
0.273178;0.0408395;313868000.00
0.274178;0.0410306;313940000.00
0.275178;0.0412219;314012000.00
0.276178;0.0414133;314084000.00
0.277178;0.0416048;314156000.00
0.278178;0.0417964;314228000.00
0.279178;0.041988;314300000.00
0.280178;0.0421798;314371000.00
0.281178;0.0423716;314443000.00
0.282178;0.0425634;314514000.00
0.283178;0.0427554;314586000.00
0.284178;0.0429474;314658000.00
0.285178;0.0431395;314730000.00
0.286178;0.0433317;314802000.00
0.287178;0.043524;314874000.00
0.288178;0.0437164;314946000.00
0.289178;0.0439089;315018000.00
0.290178;0.0441015;315091000.00
0.291178;0.0442942;315163000.00
0.292178;0.044487;315236000.00
0.293178;0.04468;315309000.00
0.294178;0.0448732;315382000.00
0.295178;0.0450664;315455000.00
0.296178;0.0452599;315528000.00
0.297178;0.0454535;315602000.00
0.298178;0.0456473;315676000.00
0.299178;0.0458412;315749000.00
0.300178;0.0460353;315823000.00
0.301178;0.0462296;315897000.00
0.302178;0.046424;315971000.00
0.303178;0.0466187;316045000.00
0.304178;0.0468135;316119000.00
0.305178;0.0470085;316193000.00
0.306178;0.0472036;316268000.00
0.307178;0.047399;316342000.00
0.308178;0.0475946;316417000.00
0.309178;0.0477904;316491000.00
0.310178;0.0479863;316566000.00
0.311178;0.0481825;316641000.00
0.312178;0.0483789;316716000.00
0.313178;0.0485755;316791000.00
0.314178;0.0487722;316866000.00
0.315178;0.0489692;316941000.00
0.316178;0.0491664;317017000.00
0.317178;0.0493638;317092000.00
0.318178;0.0495613;317168000.00
0.319178;0.0497591;317243000.00
0.320178;0.0499571;317318000.00
0.321178;0.0501553;317387000.00
0.322178;0.0503539;317451000.00
0.323178;0.0505526;317515000.00
0.324178;0.0507515;317579000.00
0.325178;0.0509506;317643000.00
0.326178;0.0511499;317706000.00
0.327178;0.0513492;317769000.00
0.328178;0.0515486;317832000.00
0.329178;0.0517482;317895000.00
0.330178;0.0519479;317958000.00
0.331178;0.0521476;318021000.00
0.332178;0.0523474;318084000.00
0.333178;0.0525474;318147000.00
0.334178;0.0527474;318211000.00
0.335178;0.0529476;318274000.00
0.336178;0.0531479;318338000.00
0.337178;0.0533483;318401000.00
0.338178;0.0535489;318465000.00
0.339178;0.0537496;318529000.00
0.340178;0.0539504;318593000.00
0.341178;0.0541514;318657000.00
0.342178;0.0543526;318721000.00
0.343178;0.0545539;318786000.00
0.344178;0.0547554;318850000.00
0.345178;0.0549571;318915000.00
0.346178;0.055159;318980000.00
0.347178;0.0553611;319045000.00
0.348178;0.0555633;319110000.00
0.349178;0.0557658;319175000.00
0.350178;0.0559684;319240000.00
0.351178;0.0561713;319306000.00
0.352178;0.0563744;319371000.00
0.353178;0.0565777;319437000.00
0.354178;0.0567812;319502000.00
0.355178;0.0569848;319568000.00
0.356178;0.0571888;319634000.00
0.357178;0.0573929;319700000.00
0.358178;0.0575973;319766000.00
0.359178;0.0578019;319832000.00
0.360178;0.0580066;319898000.00
0.361178;0.0582117;319964000.00
0.362178;0.0584169;320031000.00
0.363178;0.0586224;320097000.00
0.364178;0.0588281;320164000.00
0.365178;0.059034;320230000.00
0.366178;0.0592402;320297000.00
0.367178;0.0594465;320364000.00
0.368178;0.0596532;320431000.00
0.369178;0.05986;320497000.00
0.370178;0.060067;320562000.00
0.371178;0.0602745;320622000.00
0.372178;0.0604821;320680000.00
0.373178;0.06069;320738000.00
0.374178;0.060898;320796000.00
0.375178;0.0611062;320854000.00
0.376178;0.0613146;320912000.00
0.377178;0.0615231;320969000.00
0.378178;0.0617319;321027000.00
0.379178;0.0619407;321085000.00
0.380178;0.0621498;321143000.00
0.381178;0.062359;321201000.00
0.382178;0.0625684;321259000.00
0.383178;0.062778;321317000.00
0.384178;0.0629877;321375000.00
0.385178;0.0631977;321434000.00
0.386178;0.0634078;321492000.00
0.387178;0.0636181;321551000.00
0.388178;0.0638286;321609000.00
0.389178;0.0640393;321668000.00
0.390178;0.0642502;321727000.00
0.391178;0.0644613;321786000.00
0.392178;0.0646726;321845000.00
0.393178;0.0648841;321904000.00
0.394178;0.0650959;321964000.00
0.395178;0.0653079;322023000.00
0.396178;0.0655201;322083000.00
0.397178;0.0657325;322142000.00
0.398178;0.0659452;322202000.00
0.399178;0.0661582;322263000.00
0.400178;0.0663714;322323000.00
0.401178;0.0665848;322383000.00
0.402178;0.0667985;322443000.00
0.403178;0.0670125;322504000.00
0.404178;0.0672267;322564000.00
0.405178;0.0674412;322625000.00
0.406178;0.067656;322686000.00
0.407178;0.067871;322746000.00
0.408178;0.0680863;322808000.00
0.409178;0.0683019;322869000.00
0.410178;0.0685178;322930000.00
0.411178;0.0687339;322991000.00
0.412178;0.0689503;323052000.00
0.413178;0.069167;323114000.00
0.414178;0.069384;323176000.00
0.415178;0.0696013;323237000.00
0.416178;0.0698188;323299000.00
0.417178;0.0700366;323360000.00
0.418178;0.0702548;323416000.00
0.419178;0.0704733;323471000.00
0.420178;0.0706921;323526000.00
0.421178;0.0709112;323581000.00
0.422178;0.0711305;323636000.00
0.423178;0.0713501;323691000.00
0.424178;0.0715699;323746000.00
0.425178;0.07179;323801000.00
0.426178;0.0720104;323856000.00
0.427178;0.0722311;323912000.00
0.428178;0.072452;323967000.00
0.429178;0.0726731;324022000.00
0.430178;0.0728946;324078000.00
0.431178;0.0731163;324134000.00
0.432178;0.0733383;324189000.00
0.433178;0.0735606;324245000.00
0.434178;0.0737832;324301000.00
0.435178;0.0740061;324358000.00
0.436178;0.0742293;324414000.00
0.437178;0.0744528;324470000.00
0.438178;0.0746765;324527000.00
0.439178;0.0749006;324584000.00
0.440178;0.0751251;324640000.00
0.441178;0.0753498;324697000.00
0.442178;0.0755749;324754000.00
0.443178;0.0758003;324812000.00
0.444178;0.076026;324869000.00
0.445178;0.0762521;324927000.00
0.446178;0.0764785;324984000.00
0.447178;0.0767053;325042000.00
0.448178;0.0769325;325100000.00
0.449178;0.07716;325159000.00
0.450178;0.0773878;325217000.00
0.451178;0.0776161;325275000.00
0.452178;0.0778447;325334000.00
0.453178;0.0780737;325393000.00
0.454178;0.078303;325452000.00
0.455178;0.0785328;325511000.00
0.456178;0.0787629;325570000.00
0.457178;0.0789935;325629000.00
0.458178;0.0792244;325688000.00
0.459178;0.0794557;325748000.00
0.460178;0.0796875;325807000.00
0.461178;0.0799196;325867000.00
0.462178;0.0801521;325924000.00
0.463178;0.0803851;325979000.00
0.464178;0.0806185;326033000.00
0.465178;0.0808524;326087000.00
0.466178;0.0810866;326142000.00
0.467178;0.0813212;326196000.00
0.468178;0.0815562;326251000.00
0.469178;0.0817917;326306000.00
0.470178;0.0820275;326361000.00
0.471178;0.0822638;326416000.00
0.472178;0.0825004;326471000.00
0.473178;0.0827375;326526000.00
0.474178;0.082975;326581000.00
0.475178;0.0832129;326637000.00
0.476178;0.0834513;326692000.00
0.477178;0.08369;326748000.00
0.478178;0.0839293;326804000.00
0.479178;0.0841689;326860000.00
0.480178;0.084409;326917000.00
0.481178;0.0846496;326973000.00
0.482178;0.0848906;327030000.00
0.483178;0.0851321;327087000.00
0.484178;0.0853741;327144000.00
0.485178;0.0856166;327201000.00
0.486178;0.0858595;327259000.00
0.487178;0.086103;327316000.00
0.488178;0.0863469;327374000.00
0.489178;0.0865914;327432000.00
0.490178;0.0868363;327490000.00
0.491178;0.0870818;327549000.00
0.492178;0.0873279;327608000.00
0.493178;0.0875744;327666000.00
0.494178;0.0878215;327725000.00
0.495178;0.0880692;327785000.00
0.496178;0.0883174;327844000.00
0.497178;0.0885662;327904000.00
0.498178;0.0888155;327963000.00
0.499178;0.0890654;328024000.00
0.500178;0.0893158;328084000.00
0.501178;0.0895669;328144000.00
0.502178;0.0898185;328205000.00
0.503178;0.0900707;328264000.00
0.504178;0.0903236;328321000.00
0.505178;0.0905771;328377000.00
0.506178;0.0908312;328433000.00
0.507178;0.0910859;328490000.00
0.508178;0.0913412;328546000.00
0.509178;0.0915971;328603000.00
0.510178;0.0918537;328660000.00
0.511178;0.0921108;328717000.00
0.512178;0.0923686;328774000.00
0.513178;0.092627;328831000.00
0.514178;0.0928861;328889000.00
0.515178;0.0931458;328947000.00
0.516178;0.0934061;329004000.00
0.517178;0.0936669;329061000.00
0.518178;0.0939282;329116000.00
0.519178;0.0941897;329170000.00
0.520178;0.0944515;329223000.00
0.521178;0.0947136;329276000.00
0.522178;0.0949761;329331000.00
0.523178;0.0952394;329393000.00
0.524178;0.0955041;329460000.00
0.525178;0.0957703;329532000.00
0.526178;0.0960381;329603000.00
0.527178;0.096308;329674000.00
0.528178;0.0965807;329734000.00
0.529178;0.0968561;329794000.00
0.530178;0.0971342;329855000.00
0.531178;0.097415;329916000.00
0.532178;0.0976985;329978000.00
0.533178;0.0979849;330041000.00
0.534178;0.098274;330104000.00
0.535178;0.0985656;330167000.00
0.536178;0.0988599;330230000.00
0.537178;0.0991567;330294000.00
0.538178;0.0994561;330359000.00
0.539178;0.0997579;330423000.00
0.540178;0.100062;330488000.00
0.541178;0.100369;330549000.00
0.542178;0.100679;330610000.00
0.543178;0.100991;330672000.00
