Time [s];EPS [-];VM [Pa]
0.922505;2.22169;403887000.00
0.927505;2.31001;404901000.00
0.932505;2.40056;405866000.00
0.937505;2.49232;406765000.00
0.942505;2.58419;407586000.00
0.947505;2.67521;408340000.00
0.952505;2.76491;409044000.00
0.957505;2.85261;409660000.00
0.962505;2.9372;410189000.00
0.967505;3.01797;410646000.00
0.972505;3.0946;411050000.00
0.977505;3.16719;411419000.00
0.982505;3.23602;411765000.00
0.987505;3.3015;412096000.00
0.992505;3.36406;412415000.00
0.997505;3.42404;412723000.00
1.00251;3.48175;413021000.00
1.00751;3.53745;413310000.00
1.01251;3.59135;413590000.00
1.01751;3.6436;413862000.00
1.021;3.67922;414038000.00
