Time [s];EPS [-];VM [Pa]
0.276185;0.131617;335626000.00
0.281185;0.134609;336057000.00
0.286185;0.137634;336488000.00
0.291185;0.140686;336917000.00
0.296185;0.143785;337339000.00
0.301185;0.146927;337763000.00
0.306185;0.150102;338186000.00
0.311185;0.153326;338604000.00
0.316185;0.156603;339024000.00
0.321185;0.159924;339446000.00
0.326185;0.163299;339862000.00
0.331185;0.166734;340282000.00
0.336185;0.170222;340704000.00
0.341185;0.173774;341123000.00
0.346185;0.177397;341547000.00
0.351185;0.181084;341972000.00
0.356185;0.184849;342399000.00
0.361185;0.188696;342832000.00
0.366185;0.192623;343264000.00
0.371185;0.196646;343704000.00
0.376185;0.200764;344148000.00
0.381185;0.204985;344596000.00
0.386185;0.209321;345054000.00
0.391185;0.213773;345514000.00
0.396185;0.218355;345986000.00
0.401185;0.223071;346462000.00
0.406185;0.227938;346953000.00
0.411185;0.232969;347422000.00
0.416185;0.238224;347911000.00
0.421185;0.243756;348419000.00
0.426185;0.249605;348955000.00
0.431185;0.255803;349510000.00
0.436185;0.262396;350097000.00
0.441185;0.269428;350716000.00
0.446185;0.276951;351366000.00
0.451185;0.285025;352055000.00
0.456185;0.29372;352789000.00
0.461185;0.303115;353570000.00
0.466185;0.313299;354405000.00
0.471185;0.324372;355296000.00
0.476185;0.336431;356246000.00
0.481185;0.34968;357144000.00
0.486185;0.364396;358107000.00
0.491185;0.380704;359136000.00
0.496185;0.398673;360220000.00
0.501185;0.418341;361352000.00
0.506185;0.43974;362527000.00
0.511185;0.462918;363740000.00
0.516185;0.487932;364990000.00
0.521185;0.514833;366269000.00
0.526185;0.543677;367578000.00
0.531185;0.574543;368914000.00
0.536185;0.60754;370279000.00
0.541185;0.642804;371675000.00
0.546185;0.680487;373103000.00
0.551185;0.720831;374467000.00
0.556185;0.764206;375819000.00
0.561185;0.810925;377207000.00
0.566185;0.861314;378632000.00
0.571185;0.915772;380100000.00
0.576185;0.974761;381616000.00
0.581185;1.03884;383186000.00
0.586185;1.10866;384818000.00
0.591185;1.18501;386521000.00
0.596185;1.26886;388309000.00
0.601185;1.36138;390194000.00
0.606185;1.464;392195000.00
0.611185;1.57851;394336000.00
0.616185;1.70744;396438000.00
0.621185;1.85451;398576000.00
0.626185;2.02396;400901000.00
0.631185;2.22144;403457000.00
0.636185;2.45387;406282000.00
0.641185;2.72944;409404000.00
0.646185;3.05509;412776000.00
0.651185;3.43292;416236000.00
0.656185;3.85873;419258000.00
0.661185;4.32012;422125000.00
0.666185;4.80222;424759000.00
0.671185;5.29201;427147000.00
0.676185;5.77974;429447000.00
0.681185;6.25908;431679000.00
0.686185;6.7265;433838000.00
0.691185;7.18132;435938000.00
0.696185;7.62406;437984000.00
0.701185;8.05579;439983000.00
0.706185;8.47769;441942000.00
0.711185;8.8908;443863000.00
0.716185;9.29604;445752000.00
0.721185;9.69425;447611000.00
0.726185;10.0861;449389000.00
0.731185;10.4723;451145000.00
0.736185;10.8532;452881000.00
0.741185;11.2292;454599000.00
0.746185;11.6007;456300000.00
0.751185;11.968;457986000.00
0.756185;12.3314;459656000.00
0.761185;12.6911;461311000.00
0.766185;13.0473;462953000.00
0.771185;13.4001;464580000.00
0.776185;13.7497;466195000.00
0.781185;14.0964;467797000.00
0.786185;14.4401;469386000.00
0.791185;14.7809;470964000.00
0.796185;15.1191;472530000.00
0.801185;15.4547;474084000.00
0.806185;15.7877;475627000.00
0.811185;16.1183;477162000.00
0.816185;16.4466;478687000.00
0.821185;16.7727;480202000.00
0.826185;17.0967;481708000.00
0.831185;17.4185;483203000.00
0.836185;17.7383;484690000.00
0.841185;18.0561;486168000.00
0.846185;18.3719;487637000.00
0.851185;18.6858;489098000.00
0.856185;18.9979;490552000.00
0.861185;19.3082;491997000.00
0.866185;19.6168;493435000.00
0.871185;19.9237;494866000.00
0.876185;20.229;496289000.00
0.881185;20.5327;497705000.00
0.886185;20.8347;499113000.00
0.891185;21.1352;500514000.00
0.896185;21.4342;501909000.00
0.901185;21.7316;503296000.00
0.906185;22.0276;504677000.00
0.911185;22.3221;506051000.00
0.916185;22.6152;507419000.00
0.921185;22.9068;508780000.00
0.926185;23.1971;510134000.00
0.931185;23.486;511482000.00
0.936185;23.7735;512824000.00
0.941185;24.0597;514160000.00
0.946185;24.3445;515489000.00
0.951185;24.628;516813000.00
0.956185;24.9103;518130000.00
0.961185;25.1912;519442000.00
0.966185;25.4709;520748000.00
0.971185;25.7494;522048000.00
0.976185;26.0267;523343000.00
0.981185;26.3027;524632000.00
0.986185;26.5776;525915000.00
0.991185;26.8512;527193000.00
0.996185;27.1237;528466000.00
1.00118;27.3951;529733000.00
1.00618;27.6653;530995000.00
1.01118;27.9343;532251000.00
1.0116;27.9566;532355000.00
