Time [s];EPS [-];VM [Pa]
0.600685;0.674969;368580000.00
0.605685;0.686724;369010000.00
0.610685;0.698925;369453000.00
0.615685;0.711626;369881000.00
0.620685;0.725004;370332000.00
0.625685;0.739262;370814000.00
0.630685;0.754522;371326000.00
0.635685;0.77091;371871000.00
0.640685;0.788567;372453000.00
0.645685;0.807652;373076000.00
0.650685;0.828343;373743000.00
0.655685;0.850843;374462000.00
0.660685;0.875381;375234000.00
0.665685;0.902207;376065000.00
0.670685;0.931604;376963000.00
0.675685;0.963889;377933000.00
0.680685;0.999422;378980000.00
0.685685;1.03865;380058000.00
0.690685;1.0832;381155000.00
0.695685;1.1349;382394000.00
0.700685;1.19475;383771000.00
0.705685;1.26363;385278000.00
0.710685;1.3422;386906000.00
0.715685;1.43117;388651000.00
0.720685;1.53152;390515000.00
0.725685;1.6444;392494000.00
0.730685;1.77166;394478000.00
0.735685;1.91734;396499000.00
0.740685;2.0867;398710000.00
0.745685;2.28273;401084000.00
0.750685;2.50842;403614000.00
0.755685;2.76745;406299000.00
0.760685;3.06384;409133000.00
0.765685;3.40225;412118000.00
0.769935;3.7262;414744000.00
0.772966;3.98143;416487000.00
0.777966;4.45626;419483000.00
0.782966;5.00231;422602000.00
0.787966;5.62652;425940000.00
0.792966;6.33063;429661000.00
0.795247;6.67644;431473000.00
0.799466;7.35948;435021000.00
0.803685;8.09281;438785000.00
0.807904;8.87098;442733000.00
0.812122;9.68765;446827000.00
0.816341;10.5352;451029000.00
0.82056;11.4072;455312000.00
0.824779;12.2979;459655000.00
0.829779;13.3697;464829000.00
0.834779;14.4489;469989000.00
0.839779;15.5219;475036000.00
0.844779;16.5772;479958000.00
0.849779;17.6117;484771000.00
0.854779;18.6251;489484000.00
0.859779;19.618;494099000.00
0.864779;20.591;498621000.00
0.869779;21.5448;503055000.00
0.874029;22.3412;506757000.00
0.87706;22.9016;509364000.00
0.880247;23.4842;512075000.00
0.885091;24.3567;516137000.00
0.890091;25.2422;520260000.00
0.895091;26.1132;524318000.00
0.900091;26.9704;528314000.00
0.905091;27.8145;532249000.00
0.910091;28.6461;536128000.00
0.915091;29.4658;539953000.00
0.920091;30.2741;543725000.00
0.925091;31.0715;547448000.00
0.929341;31.7411;550575000.00
0.932372;32.2144;552785000.00
0.937372;32.9868;556392000.00
0.942372;33.7497;559956000.00
0.947372;34.5034;563478000.00
0.952372;35.2483;566959000.00
0.955872;35.7647;569375000.00
0.959654;36.318;571959000.00
0.964654;37.0423;575345000.00
0.969654;37.7587;578695000.00
0.974654;38.4674;582009000.00
0.979654;39.1687;585288000.00
0.984654;39.8627;588534000.00
0.989654;40.5496;591747000.00
0.994654;41.2297;594928000.00
0.999654;41.9031;598079000.00
1.00465;42.57;601199000.00
1.0061;42.7618;602098000.00
;;
