Time [s],RF Mag [N],Sigma [MPa],RM2 [Nm],Tau [MPa],Actual angle [deg],Extension [-],Paper angle [deg],Paper Tau [MPa],Paper extension [-],Paper Sigma [MPa]
0.0025,3376.8,23.3211744,-74.8591,23.29216963,0.034661597,0.000324027,,,,
0.0026,3511.87,24.25400757,-77.853,24.22371205,0.036048041,0.000336991,,,,
0.0027,3646.95,25.18690979,-80.8469,25.15525446,0.037434541,0.000349957,,,,
0.0028,3782.03,26.11981202,-83.8407,26.08676576,0.038820985,0.000362923,,,,
0.0029,3917.1,27.05264518,-86.8345,27.01827706,0.040207428,0.000375889,,,,
0.003,4052.18,27.98554741,-89.8283,27.94978836,0.041593928,0.000388855,,,,
0.0031,4187.26,28.91844963,-92.822,28.88126854,0.042980372,0.000401822,,,,
0.0032,4322.34,29.85135186,-95.8157,29.81274872,0.044366872,0.000414789,,,,
0.0033,4457.42,30.78425409,-98.8094,30.74422891,0.045753316,0.000427756,,,,
0.0034,4592.5,31.71715631,-101.803,31.67567798,0.047139816,0.000440724,,,,
0.0035,4727.58,32.65005854,-104.797,32.60725151,0.048526259,0.000453692,,,,
0.0036,4862.66,33.58296077,-107.79,33.53851389,0.04991276,0.00046666,,,,
0.0037,4997.74,34.51586299,-110.784,34.47008742,0.051299203,0.000479629,,,,
0.0038,5132.82,35.44876522,-113.777,35.4013498,0.052685704,0.000492597,,,,
0.0039,5267.9,36.38166745,-116.771,36.33292332,0.054072147,0.000505566,,,,
0.004,5402.98,37.31456967,-119.764,37.26418571,0.055458648,0.000518536,,,,
0.0041,5538.07,38.24754096,-122.757,38.19544809,0.056845091,0.000531506,,,,
0.0042,5673.15,39.18044319,-125.751,39.12702161,0.05823142,0.000544476,,,,
0.0043,5808.23,40.11334542,-128.744,40.058284,0.059617977,0.000557447,,,,
0.0044,5943.32,41.0463167,-131.737,40.98954638,0.061004535,0.000570417,,,,
0.0045,6078.4,41.97921893,-134.731,41.9211199,0.062391093,0.000583389,,,,
0.0046,6213.48,42.91212116,-137.724,42.85238229,0.063777651,0.00059636,,,,
0.0047,6348.57,43.84509245,-140.717,43.78364467,0.065164209,0.000609332,,,,
0.0048,6483.65,44.77799467,-143.71,44.71490705,0.066550194,0.000622304,,,,
0.0049,6618.74,45.71096596,-146.703,45.64616943,0.067936752,0.000635274,,,,
0.005,6753.82,46.64386819,-149.696,46.57743181,0.06932331,0.000648247,,,,
0.0051,6888.91,47.57683948,-152.689,47.50869419,0.070709867,0.00066122,,,,
0.0052,7024,48.50981077,-155.682,48.43995657,0.072096425,0.000674194,,,,
0.0053,7159.08,49.44271299,-158.675,49.37121895,0.073482983,0.000687167,,,,
0.0054,7294.17,50.37568428,-161.668,50.30248134,0.074869541,0.000700146,,,,
0.0055,7429.26,51.30865557,-164.661,51.23374372,0.076255526,0.000713119,,,,
0.0056,7564.35,52.24162686,-167.654,52.1650061,0.077642084,0.000726092,,,,
0.0057,7699.43,53.17452909,-170.647,53.09626848,0.079028642,0.000739065,,,,
0.0058,7834.52,54.10750038,-173.639,54.02721971,0.0804152,0.000752045,,,,
0.0059,7969.61,55.04047167,-176.632,54.95848209,0.081801757,0.000765018,,,,
0.006,8104.7,55.97344296,-179.625,55.88974448,0.083188315,0.000777997,,,,
0.0061,8239.79,56.90641425,-182.617,56.82069571,0.084574873,0.00079097,,,,
0.0062,8374.88,57.83938554,-185.61,57.75195809,0.085960858,0.00080395,,,,
0.0063,8509.97,58.77235682,-188.603,58.68322047,0.087347416,0.000816923,,,,
0.0064,8645.06,59.70532811,-191.595,59.61417171,0.088733974,0.000829902,,,,
0.0065,8780.15,60.6382994,-194.588,60.54543409,0.090120532,0.000842882,,,,
0.0066,8915.25,61.57133976,-197.58,61.47638532,0.091507089,0.000855855,,,,
0.0067,9050.34,62.50431105,-200.573,62.4076477,0.092893647,0.000868834,,,,
0.0068,9185.43,63.43728233,-203.565,63.33859894,0.094280205,0.000881814,,,,
0.0069,9320.52,64.37025362,-206.558,64.26986132,0.095666763,0.000894793,,,,
0.007,9455.62,65.30329398,-209.55,65.20081255,0.097052748,0.000907772,,,,
0.0071,9590.71,66.23626527,-212.542,66.13176379,0.098439306,0.000920752,,,,
0.0072,9725.8,67.16923656,-215.534,67.06271502,0.099825864,0.000933731,,,,
0.0073,9860.9,68.10227691,-218.527,67.9939774,0.101212422,0.000946711,,,,
0.0074,9995.99,69.0352482,-221.519,68.92492864,0.102598979,0.00095969,,,,
0.0075,10131.1,69.96835761,-224.511,69.85587987,0.103985537,0.00097267,,,,
0.0076,10266.2,70.90139796,-227.503,70.78683111,0.105372095,0.000985655,,,,
0.0077,10401.3,71.83443832,-230.495,71.71778234,0.10675808,0.000998635,,,,
0.0078,10536.4,72.76747867,-233.487,72.64873357,0.108144638,0.001011614,,,,
0.0079,10671.5,73.70051902,-236.479,73.57968481,0.109531196,0.0010246,,,,
0.008,10806.6,74.63355937,-239.471,74.51063604,0.110917754,0.001037579,,,,
0.0081,10941.7,75.56659973,-242.463,75.44158728,0.112304312,0.001050565,,,,
0.0082,11076.8,76.49964008,-245.455,76.37253851,0.113690869,0.001063545,,,,
0.0083,11211.9,77.43268043,-248.447,77.30348975,0.115077427,0.00107653,,,,
0.0084,11347,78.36572078,-251.439,78.23444098,0.116463985,0.001089516,,,,
0.0085,11482.1,79.29876114,-254.431,79.16539221,0.117850543,0.001102496,,,,
0.0086,11617.2,80.23180149,-257.423,80.09634345,0.119236528,0.001115481,,,,
0.0087,11752.3,81.16484184,-260.414,81.02698354,0.120623086,0.001128467,,,,
0.0088,11887.4,82.09788219,-263.406,81.95793477,0.122009644,0.001141453,,,,
0.0089,12022.5,83.03092254,-266.398,82.88888601,0.123396201,0.001154439,,,,
0.009,12157.6,83.9639629,-269.389,83.81952609,0.124782759,0.001167424,,,,
0.0091,12292.7,84.89700325,-272.381,84.75047733,0.126169317,0.00118041,,,,
0.0092,12427.8,85.8300436,-275.373,85.68142856,0.127555875,0.001193396,,,,
0.0093,12562.9,86.76308395,-278.364,86.61206865,0.128942433,0.001206382,,,,
0.0094,12698,87.69612431,-281.356,87.54301988,0.130328418,0.001219368,,,,
0.0095,12833.1,88.62916466,-284.347,88.47365997,0.131714976,0.00123236,,,,
0.0096,12968.2,89.56220501,-287.338,89.40430006,0.133101534,0.001245345,,,,
0.0097,13103.3,90.49524536,-290.33,90.33525129,0.134488091,0.001258331,,,,
0.0098,13238.4,91.42828572,-293.321,91.26589138,0.135874649,0.001271323,,,,
0.0099,13373.5,92.36132607,-296.312,92.19653147,0.137261207,0.001284309,,,,
0.01,13508.6,93.29436642,-299.304,93.1274827,0.138647765,0.001297301,,,,
0.0101,13643.7,94.22740677,-302.295,94.05812279,0.140034323,0.001310287,,,,
0.0102,13778.8,95.16044712,-305.286,94.98876288,0.141420881,0.001323279,,,,
0.0103,13913.9,96.09348748,-308.277,95.91940296,0.142806866,0.001336271,,,,
0.0104,14049,97.02652783,-311.269,96.8503542,0.144193424,0.001349257,,,,
0.0105,14184.1,97.95956818,-314.26,97.78099429,0.145579981,0.001362249,,,,
0.0106,14319.2,98.89260853,-317.251,98.71163437,0.146966539,0.001375241,,,,
0.0107,14454.3,99.82564889,-320.242,99.64227446,0.148353097,0.001388233,,,,
0.0108,14589.4,100.7586892,-323.233,100.5729145,0.149739655,0.001401226,,,,
0.0109,14724.5,101.6917296,-326.224,101.5035546,0.151126213,0.001414218,,,,
0.011,14859.6,102.6247699,-329.215,102.4341947,0.152512771,0.00142721,,,,
0.0111,14994.7,103.5578103,-332.205,103.3645237,0.153899329,0.001440202,,,,
0.0112,15129.9,104.4915413,-335.196,104.2951638,0.155285313,0.001453194,,,,
0.0113,15265,105.4245816,-338.187,105.2258038,0.156671871,0.001466186,,,,
0.0114,15400.1,106.357622,-341.178,106.1564439,0.158058429,0.001479185,,,,
0.0115,15535.2,107.2906623,-344.169,107.087084,0.159444987,0.001492177,,,,
0.0116,15670.3,108.2237027,-347.159,108.017413,0.160831545,0.001505169,,,,
0.0117,15805.4,109.156743,-350.15,108.948053,0.162218103,0.001518167,,,,
0.0118,15940.5,110.0897834,-353.141,109.8786931,0.163604661,0.00153116,,,,
0.0119,16075.6,111.0228237,-356.131,110.8090221,0.164991219,0.001544158,,,,
0.012,16210.7,111.9558641,-359.122,111.7396622,0.166377776,0.00155715,,,,
0.0121,16345.9,112.8895951,-362.112,112.6699911,0.167764334,0.001570149,,,,
0.0122,16481,113.8226354,-365.103,113.6006312,0.169150319,0.001583147,,,,
0.0123,16616.1,114.7556758,-368.093,114.5309601,0.170536877,0.001596139,,,,
0.0124,16751.2,115.6887161,-371.084,115.4616002,0.171923435,0.001609138,,,,
0.0125,16886.3,116.6217565,-374.074,116.3919292,0.173309993,0.001622136,,,,
0.0126,17021.4,117.5547968,-377.064,117.3222581,0.174696551,0.001635135,,,,
0.0127,17156.5,118.4878372,-380.053,118.2522759,0.176083108,0.001648146,,,,
0.0128,17291.6,119.4208775,-383.038,119.1810491,0.177469666,0.001661176,,,,
0.0129,17426.8,120.3546085,-386.02,120.1088889,0.178856224,0.001674238,,,,
0.013,17561.9,121.2876489,-388.999,121.0357952,0.180242782,0.001687319,,,,
0.0131,17697,122.2206892,-391.973,121.9611458,0.181629913,0.001700419,,,,
0.0132,17832.1,123.1537296,-394.942,122.8849406,0.183016471,0.00171357,,,,
0.0133,17967.2,124.0867699,-397.905,123.8068686,0.184403602,0.001726753,,,,
0.0134,18102.3,125.0198103,-400.861,124.7266186,0.185790732,0.001739973,,,,
0.0135,18237.4,125.9528506,-403.81,125.6441905,0.187177863,0.001753245,,,,
0.0136,18372.5,126.885891,-406.749,126.5586509,0.188564994,0.001766574,,,,
0.0137,18507.6,127.8189313,-409.678,127.4699999,0.189952698,0.001779959,,,,
0.0138,18642.7,128.7519717,-412.596,128.3779263,0.191339829,0.001793415,,,,
0.0139,18777.7,129.6843214,-415.499,129.2811855,0.192728105,0.001806947,,,,
0.014,18912.8,130.6173618,-418.388,130.1800886,0.194115809,0.001820568,,,,
0.0141,19047.9,131.5504021,-421.258,131.0730799,0.195504659,0.001834284,,,,
0.0142,19183,132.4834425,-424.108,131.9598483,0.196892936,0.001848101,,,,
0.0143,19318,133.4157922,-426.933,132.838838,0.198282358,0.001862052,,,,
0.0144,19453.1,134.3488326,-429.731,133.7094268,0.199671781,0.001876137,,,,
0.0145,19588.2,135.2818729,-432.494,134.5691254,0.201061777,0.001890392,,,,
0.0146,19723.2,136.2142226,-435.213,135.4151335,0.202452345,0.001904864,,,,
0.0147,19858.3,137.147263,-437.87,136.2418506,0.20384406,0.001919628,,,,
0.0148,19993.3,138.0796127,-440.444,137.0427425,0.20523692,0.001934792,,,,
0.0149,20128.3,139.0119624,-442.91,137.8100305,0.206631499,0.001950445,,,,
0.015,20263.3,139.9443121,-445.241,138.5353137,0.20802837,0.001966701,,,,
0.015,20263.3,139.9443121,-445.241,138.5353137,0.20802837,0.001966701,,,,
0.0150912,20313.9,140.2937706,-447.337,139.1874774,0.209303201,0.001974657,,,,
0.0157589,20683.2,142.8442651,-456.658,142.0876767,0.218723774,0.002052985,,,,
0.0195849,20984.9,144.9278941,-462.297,143.8422336,0.273441816,0.002455099,,,,
0.0245849,21254.2,146.7877591,-467.901,145.5859002,0.34497617,0.002967297,,,,
0.0295849,21510.3,148.5564611,-473.281,147.25987,0.416513961,0.003476994,,,,
0.0345849,21758.1,150.2678408,-478.524,148.8912127,0.488053471,0.00398476,,,,
0.0395849,21999.9,151.9377827,-483.669,150.492063,0.559595273,0.004490843,,,,
0.0445849,22233,153.5476399,-488.524,152.0026808,0.631141659,0.004996241,,,,
0.0495849,22402.2,154.7161849,-491.783,153.0167082,0.702709817,0.005501651,,,,
0.0545849,22517.2,155.5104087,-494.121,153.7441694,0.774295164,0.006002642,,,,
0.0595849,22624.4,156.2507635,-496.356,154.4395825,0.845880511,0.00650127,,,,
0.0645849,22729.4,156.9759244,-498.558,155.1247278,0.917465858,0.006998603,,,,
0.0695849,22832.8,157.6900352,-500.729,155.8002275,0.989056935,0.007494793,,,,
0.0745849,22930.3,158.3633989,-502.747,156.4281217,1.060642282,0.007990348,,,,
0.0795849,23014.4,158.9442182,-504.468,156.9636054,1.132239088,0.008485077,,,,
0.0845849,23087,159.4456152,-505.949,157.4244138,1.203835894,0.0089786,,,,
0.0895849,23152.4,159.8972868,-507.304,157.8460177,1.2754327,0.009470472,,,,
0.0945849,23216.4,160.3392897,-508.639,158.2613987,1.347035236,0.009961138,,,,
0.0995849,23279.3,160.7736956,-509.944,158.6674453,1.418632042,0.010450914,,,,
0.104585,23338.5,161.1825482,-511.163,159.0467332,1.490234577,0.010939992,,,,
0.109585,23392.5,161.5554881,-512.274,159.3924173,1.561837113,0.011428308,,,,
0.114585,23442.5,161.9008028,-513.302,159.7122762,1.633439649,0.011915799,,,,
0.119585,23488.6,162.219183,-514.247,160.00631,1.705047914,0.012402337,,,,
0.124585,23532.7,162.5237505,-515.156,160.2891424,1.776650449,0.012887859,,,,
0.129585,23575.6,162.8200306,-516.036,160.5629516,1.848258715,0.013372619,,,,
0.134585,23616.2,163.1004261,-516.865,160.8208923,1.91986698,0.01385668,,,,
0.139585,23654.3,163.3635559,-517.643,161.0629645,1.991475245,0.014340043,,,,
0.144585,23690.4,163.6128732,-518.381,161.2925908,2.06308351,0.014822771,,,,
0.149585,23724.7,163.849759,-519.078,161.5094602,2.134691776,0.015304801,,,,
0.154585,23757.1,164.073523,-519.736,161.7141948,2.206300041,0.015786132,,,,
0.159585,23788.1,164.2876181,-520.363,161.9092838,2.277914036,0.016266764,,,,
0.164585,23817.5,164.4906631,-520.956,162.0937939,2.349522301,0.016746761,,,,
0.169585,23845.5,164.6840394,-521.521,162.2695918,2.421136296,0.017226187,,,,
0.174585,23872.4,164.8698187,-522.065,162.4388557,2.492744561,0.017705042,,,,
0.179585,23898.3,165.0486917,-522.587,162.6012743,2.564358556,0.018183325,,,,
0.184585,23922.9,165.2185866,-523.077,162.7537362,2.635972551,0.018661036,,,,
0.189585,23946.1,165.3788126,-523.537,162.8968638,2.707580816,0.01913824,,,,
0.194585,23968,165.5300604,-523.971,163.0319015,2.779194811,0.019614808,,,,
0.199585,23989.1,165.6757832,-524.391,163.1625831,2.850808805,0.020090932,,,,
0.204585,24009.5,165.8166716,-524.796,163.2885976,2.9224228,0.020566612,,,,
0.209585,24029.2,165.9527256,-525.186,163.4099448,2.994036795,0.02104172,,,,
0.214585,24048,166.082564,-525.553,163.5241357,3.06565079,0.021516447,,,,
0.219585,24065.5,166.2034241,-525.894,163.6302368,3.137264785,0.021990665,,,,
0.224585,24082.1,166.3180686,-526.219,163.7313595,3.20887878,0.02246444,,,,
0.229585,24098.2,166.4292599,-526.531,163.8284373,3.280498504,0.02293777,,,,
0.234585,24113.7,166.5363075,-526.831,163.9217813,3.352112499,0.023410655,,,,
0.239585,24128.6,166.6392113,-527.118,164.0110805,3.423726494,0.02388316,,,,
0.244585,24142.7,166.73659,-527.387,164.094779,3.495340488,0.024355283,,,,
0.249585,24156.1,166.8291344,-527.642,164.1741214,3.566960213,0.024826962,,,,
0.254585,24168.8,166.9168443,-527.884,164.2494189,3.638574208,0.02529826,,,,
0.259585,24181.1,167.0017917,-528.114,164.3209827,3.710188202,0.025769177,,,,
0.264585,24192.7,167.0819047,-528.332,164.3888127,3.781807927,0.026239713,,,,
0.269585,24203.7,167.157874,-528.536,164.4522866,3.853421922,0.026709931,,,,
0.274585,24214.2,167.2303901,-528.729,164.512338,3.925041646,0.027179769,,,,
0.279585,24224.2,167.299453,-528.914,164.5699001,3.996655641,0.027649225,,,,
0.284585,24233.8,167.3657534,-529.089,164.6243508,4.068275365,0.028118364,,,,
0.289585,24242.8,167.4279101,-529.252,164.6750677,4.13988936,0.028587186,,,,
0.294585,24251.3,167.4866136,-529.402,164.7217398,4.211509084,0.02905569,,,,
0.299585,24259.3,167.5418639,-529.543,164.7656115,4.283128809,0.029523813,,,,
0.304585,24266.9,167.5943518,-529.677,164.8073051,4.354742804,0.029991618,,,,
0.309585,24274.1,167.6440771,-529.802,164.8461985,4.426362528,0.030459169,,,,
0.314585,24280.9,167.6910399,-529.917,164.8819804,4.497982252,0.030926403,,,,
0.319585,24287.2,167.7345496,-530.022,164.9146508,4.569596247,0.031393256,,,,
0.324585,24293.1,167.7752967,-530.12,164.9451432,4.641215972,0.031859855,,,,
0.329585,24298.6,167.8132813,-530.21,164.9731464,4.712835696,0.0323262,,,,
0.334585,24303.7,167.8485034,-530.29,164.9980381,4.78445542,0.032792164,,,,
0.339585,24308.4,167.880963,-530.361,165.0201295,4.856075145,0.033257874,,,,
0.344585,24312.7,167.9106601,-530.425,165.0400429,4.92768914,0.03372333,,,,
0.349585,24316.7,167.9382852,-530.483,165.0580895,4.999308864,0.034188468,,,,
0.354585,24320.3,167.9631479,-530.532,165.0733356,5.070928588,0.034653289,,,,
0.359585,24323.5,167.985248,-530.572,165.0857815,5.142548313,0.035117856,,,,
0.364585,24326.3,168.0045857,-530.605,165.0960494,5.214168037,0.035582106,,,,
0.369585,24328.8,168.0218514,-530.631,165.1041392,5.285787762,0.036046101,,,,
0.374585,24330.9,168.0363546,-530.649,165.1097398,5.357407486,0.036509779,,,,
0.379585,24332.6,168.0480953,-530.658,165.1125401,5.42902721,0.036973203,,,,
0.384585,24333.9,168.0570735,-530.66,165.1131624,5.500646935,0.037436309,,,,
0.389585,24334.9,168.0639798,-530.655,165.1116067,5.572266659,0.037899098,,,,
0.394585,24335.4,168.0674329,-530.64,165.1069395,5.643886383,0.038361633,,,,
0.399585,24335.6,168.0688142,-530.618,165.1000943,5.715506108,0.038823851,,,,
0.404585,24335.4,168.0674329,-530.588,165.0907599,5.787102914,0.039285751,,,,
0.409585,24334.7,168.0625985,-530.547,165.0780029,5.858722638,0.039747396,,,,
0.414585,24333.6,168.0550016,-530.499,165.0630678,5.930342363,0.040208661,,,,
0.419585,24332,168.0439515,-530.441,165.0450213,6.001962087,0.040669609,,,,
0.424585,24329.9,168.0294483,-530.372,165.0235522,6.073581812,0.041130239,,,,
0.429585,24327.4,168.0121826,-530.293,164.9989716,6.145201536,0.041590488,,,,
0.434585,24324.2,167.9900824,-530.203,164.9709684,6.216878556,0.042050419,,,,
0.439585,24320.5,167.9645292,-530.099,164.9386091,6.28849828,0.04250997,,,,
0.444585,24316.1,167.9341415,-529.983,164.9025161,6.360118005,0.042969139,,,,
0.449585,24310.9,167.8982287,-529.85,164.8611335,6.431737729,0.043427864,,,,
0.454585,24305,167.8574816,-529.701,164.8147727,6.503357454,0.043886208,,,,
0.459585,24298.2,167.8105188,-529.533,164.7625,6.574977178,0.044344107,,,,
0.464585,24290.3,167.7559591,-529.344,164.7036932,6.646596902,0.044801499,,,,
0.469585,24281.3,167.6938024,-529.129,164.6367967,6.718216627,0.045258382,,,,
0.474585,24271,167.6226676,-528.886,164.561188,6.789836351,0.045714694,,,,
0.479585,24259.1,167.5404827,-528.611,164.4756226,6.861456076,0.046170434,,,,
0.484585,24245.3,167.4451758,-528.295,164.3773003,6.9330758,0.04662554,,,,
0.489585,24229.6,167.336747,-527.935,164.2652874,7.004695524,0.047079947,,,,
0.494585,24211.3,167.2103618,-527.521,164.1364726,7.076315249,0.047533655,,,,
0.499585,24190.3,167.0653296,-527.046,163.9886779,7.147934973,0.047986474,,,,
0.504585,24166.1,166.8981973,-526.501,163.8191029,7.219611993,0.048438468,,,,
0.509585,24138.3,166.7062023,-525.877,163.6249473,7.291231718,0.04888951,,,,
0.514585,24106.6,166.4872728,-525.168,163.4043442,7.362851442,0.049339472,,,,
0.519585,24070.8,166.2400275,-524.369,163.1557379,7.434471166,0.049788354,,,,
0.524585,24030.8,165.9637757,-523.476,162.8778838,7.506090891,0.050235966,,,,
0.529585,23986.4,165.6571362,-522.488,162.5704708,7.577767911,0.050682182,,,,
0.534585,23937.7,165.3207997,-521.406,162.2338099,7.649387635,0.051126937,,,,
0.539585,23884.7,164.9547661,-520.229,161.8675901,7.72100736,0.051569977,,,,
0.544585,23827.3,164.5583448,-518.955,161.4711891,7.79268438,0.052011176,,,,
0.549585,23765.5,164.1315358,-517.584,161.0446068,7.864304104,0.052450343,,,,
0.554585,23699.1,163.6729579,-516.114,160.587221,7.935923829,0.052887224,,,,
0.559585,23628.2,163.1833016,-514.543,160.0984094,8.007600849,0.053321565,,,,
0.564585,23552.7,162.6618764,-512.871,159.578172,8.079220573,0.053753239,,,,
0.569585,23472.4,162.107301,-511.096,159.0258864,8.150897594,0.054181991,,,,
0.574585,23387.5,161.5209566,-509.217,158.4412415,8.222517318,0.054607442,,,,
0.579585,23297.7,160.9007714,-507.233,157.8239263,8.294194338,0.055029528,,,,
0.584585,23203.1,160.247436,-505.143,157.1736295,8.365814062,0.055447866,,,,
0.589585,23103.6,159.5602597,-502.946,156.4900399,8.437491083,0.055862141,,,,
0.594585,22999.3,158.8399332,-500.643,155.7734689,8.509110807,0.056272225,,,,
0.599585,22890,158.0850752,-498.231,155.0229828,8.580787827,0.056677673,,,,
0.604585,22775.8,157.2963764,-495.712,154.239204,8.652464847,0.057078296,,,,
0.609585,22656.6,156.4731462,-493.084,153.4215102,8.724084572,0.057473774,,,,
0.614585,22532.5,155.616075,-490.347,152.5699014,8.795761592,0.057863729,,,,
0.619585,22403.4,154.7244725,-487.502,151.6846887,8.867438612,0.058247841,,,,
0.624585,22269.4,153.799029,-484.548,150.7655611,8.939115632,0.058625857,,,,
0.629585,22130.4,152.8390541,-481.486,149.8128296,9.010792652,0.058997396,,,,
0.634585,21986.5,151.8452384,-478.317,148.8268053,9.082412377,0.059362141,,,,
0.639585,21837.7,150.8175818,-475.041,147.8074884,9.154089397,0.059719647,,,,
0.644585,21684,149.7560844,-471.659,146.7551899,9.225766417,0.06006966,,,,
