Time [s],RF Mag [N],Sigma [MPa],RM2 [Nm],Tau [MPa],Actual angle [deg],Extension [-],Paper angle [deg],Paper Tau [MPa],Paper extension [-],Paper Sigma [MPa]
0.0026,3687.52,25.46709815,-108.993,33.91282349,0.050467269,0.00035395,7.425946048,178.5995537,0.018522493,133.5632417
0.0027,3829.35,26.44661786,-113.185,35.21715089,0.052408335,0.000367572,7.771324879,178.682873,0.01921325,133.8000387
0.0028,3971.19,27.42620664,-117.376,36.52116714,0.054349401,0.000381195,8.11670371,178.7847078,0.019904008,133.8846091
0.0029,4113.02,28.40572635,-121.567,37.82518339,0.056290468,0.000394818,8.462082541,178.7847078,0.020594766,133.9691795
0.003,4254.86,29.38531513,-125.758,39.12919964,0.05823142,0.000408443,8.807461372,178.8495117,0.021285523,134.1552343
0.0031,4396.7,30.3649039,-129.95,40.43352704,0.060172601,0.000422068,9.686607488,178.7569347,0.021976281,134.4596876
0.0032,4538.53,31.34442361,-134.141,41.73754329,0.062113782,0.000435694,10.03198632,178.7754501,0.022667039,134.4596876
0.0033,4680.37,32.32401239,-138.332,43.04155954,0.064054963,0.00044932,10.37736515,178.7291616,0.023357796,134.5780861
0.0034,4822.21,33.30360116,-142.523,44.34557579,0.065995571,0.000462947,10.72274398,178.6273268,0.024048554,134.5780861
0.0035,4964.05,34.28318994,-146.714,45.64959204,0.067936752,0.000476575,11.06812281,178.3773688,0.024739312,134.7979691
0.0036,5105.89,35.26277872,-150.904,46.95329715,0.069877933,0.000490203,11.41350164,177.9515145,0.025430069,134.8317972
0.0037,5247.73,36.24236749,-155.095,48.2573134,0.071819114,0.000503832,11.75888047,177.2016405,0.026120827,134.8825395
0.0038,5389.57,37.22195627,-159.286,49.56132965,0.073759722,0.000517462,12.10425931,175.9148198,0.026811585,135.000938
0.0039,5531.41,38.20154504,-163.477,50.8653459,0.075700903,0.000531092,12.44963814,174.1836293,0.027502342,135.0178521
0.004,5673.25,39.18113382,-167.667,52.16905101,0.077642084,0.000544723,12.79501697,172.2209962,0.0281931,134.9671098
0.0041,5815.1,40.16079166,-171.858,53.47306726,0.079583265,0.000558355,13.06190061,169.8880551,0.028883858,135.0178521
0.0042,5956.94,41.14038043,-176.049,54.77708351,0.081524446,0.000571988,,,0.029574615,135.0516802
0.0043,6098.78,42.11996921,-180.239,56.08078861,0.083465054,0.00058562,,,0.030265373,135.2546491
0.0044,6240.63,43.09962705,-184.43,57.38480486,0.085406235,0.000599254,,,0.030956131,135.1362506
0.0045,6382.47,44.07921582,-188.62,58.68850997,0.087347416,0.000612889,,,0.031646888,135.1531646
0.0046,6524.32,45.05887366,-192.81,59.99221507,0.089288597,0.000626523,,,0.032337646,135.1193365
0.0047,6666.17,46.0385315,-197.001,61.29623132,0.091229778,0.000640157,,,0.033028404,135.1700787
0.0048,6808.01,47.01812027,-201.191,62.59993643,0.093170386,0.000653797,,,0.033687763,135.2478835
0.0049,6949.86,47.99777811,-205.381,63.90364153,0.095111567,0.000667431,,,0.035477454,135.0516802
0.005,7091.71,48.97743595,-209.571,65.20734664,0.097052748,0.000681071,,,0.036168211,135.1531646
0.0051,7233.55,49.95702473,-213.761,66.51105174,0.098993929,0.00069471,,,0.036858969,135.0855084
0.0052,7375.4,50.93668256,-217.951,67.81475684,0.10093511,0.00070835,,,0.037549727,135.1024224
0.0053,7517.25,51.9163404,-222.141,69.11846195,0.102875718,0.00072199,,,0.038240484,134.9840239
0.0054,7659.1,52.89599824,-226.331,70.42216705,0.104816899,0.00073563,,,0.038931242,134.9501958
0.0055,7800.95,53.87565608,-230.521,71.72587216,0.10675808,0.00074927,,,0.039622,134.8994535
0.0056,7942.8,54.85531392,-234.711,73.02957726,0.108699261,0.00076291,,,0.040312757,134.8656254
0.0057,8084.65,55.83497176,-238.901,74.33328237,0.110640442,0.000776556,,,0.041003515,134.6288284
0.0058,8226.51,56.81469866,-243.091,75.63698747,0.11258105,0.000790196,,,0.041694273,134.324375
0.0059,8368.36,57.7943565,-247.28,76.94038143,0.114522231,0.000803842,,,0.04238503,133.867695
0.006,8510.21,58.77401434,-251.47,78.24408653,0.116463412,0.000817482,,,0.043075788,133.2080462
0.0061,8652.07,59.75374124,-255.659,79.54748049,0.118404593,0.000831128,,,0.043766546,132.2439439
0.0062,8793.92,60.73339908,-259.849,80.85118559,0.120345774,0.000844774,,,0.044457303,130.9077321
0.0063,8935.77,61.71305691,-264.038,82.15457955,0.122286955,0.00085842,,,0.045116663,129.1638911
0.0064,9077.63,62.69278382,-268.228,83.45828465,0.124227563,0.000872066,,,,
0.0065,9219.49,63.67251072,-272.417,84.76167861,0.126168744,0.000885719,,,,
0.0066,9361.34,64.65216856,-276.606,86.06507257,0.128109925,0.000899365,,,,
0.0067,9503.2,65.63189546,-280.796,87.36877767,0.130051106,0.000913018,,,,
0.0068,9645.06,66.61162236,-284.985,88.67217163,0.131992287,0.000926664,,,,
0.0069,9786.91,67.5912802,-289.174,89.97556559,0.133932895,0.000940316,,,,
0.007,9928.77,68.5710071,-293.363,91.27895955,0.135874076,0.000953969,,,,
0.0071,10070.6,69.55052681,-297.552,92.5823535,0.137815257,0.000967615,,,,
0.0072,10212.5,70.53052996,-301.741,93.88574746,0.139756438,0.000981267,,,,
0.0073,10354.4,71.51053312,-305.93,95.18914142,0.141697619,0.000994926,,,,
0.0074,10496.2,72.48984564,-310.119,96.49253538,0.1436388,0.001008579,,,,
0.0075,10638.1,73.46984879,-314.308,97.79592933,0.145579408,0.001022231,,,,
0.0076,10779.9,74.44916132,-318.496,99.09901214,0.147520589,0.00103589,,,,
0.0077,10921.8,75.42916447,-322.685,100.4024061,0.14946177,0.001049543,,,,
0.0078,11063.7,76.40916762,-326.874,101.7058001,0.151402951,0.001063202,,,,
0.0079,11205.5,77.38848015,-331.062,103.0088829,0.153344132,0.001076854,,,,
0.008,11347.4,78.3684833,-335.251,104.3122768,0.155285313,0.001090513,,,,
0.0081,11489.3,79.34848645,-339.439,105.6153596,0.157225922,0.001104172,,,,
0.0082,11631.1,80.32779898,-343.628,106.9187536,0.159167103,0.001117831,,,,
0.0083,11773,81.30780213,-347.816,108.2218364,0.161108284,0.001131496,,,,
0.0084,11914.9,82.28780528,-352.005,109.5252304,0.163049465,0.001145155,,,,
0.0085,12056.7,83.26711781,-356.193,110.8283132,0.164990646,0.001158814,,,,
0.0086,12198.6,84.24712096,-360.381,112.131396,0.166931827,0.001172479,,,,
0.0087,12340.5,85.22712411,-364.569,113.4344788,0.168872435,0.001186138,,,,
0.0088,12482.3,86.20643664,-368.758,114.7378728,0.170813616,0.001199803,,,,
0.0089,12624.2,87.18643979,-372.946,116.0409556,0.172754797,0.001213468,,,,
0.009,12766.1,88.16644294,-377.134,117.3440384,0.174695978,0.001227134,,,,
0.0091,12907.9,89.14575547,-381.322,118.6471212,0.176637159,0.001240799,,,,
0.0092,13049.8,90.12575862,-385.51,119.950204,0.17857834,0.001254464,,,,
0.0093,13191.7,91.10576177,-389.697,121.2529757,0.180518948,0.001268129,,,,
0.0094,13333.5,92.0850743,-393.885,122.5560585,0.182460129,0.001281801,,,,
0.0095,13475.4,93.06507745,-398.073,123.8591413,0.18440131,0.001295466,,,,
0.0096,13617.3,94.0450806,-402.261,125.1622241,0.186342491,0.001309138,,,,
0.0097,13759.2,95.02508376,-406.448,126.4649958,0.188283672,0.001322803,,,,
0.0098,13901,96.00439628,-410.636,127.7680786,0.190224853,0.001336474,,,,
0.0099,14042.9,96.98439943,-414.82,129.0699168,0.192166034,0.001350165,,,,
0.01,14184.8,97.96440259,-418.997,130.369577,0.194107215,0.001363887,,,,
0.0101,14326.6,98.94371511,-423.169,131.6676814,0.196048396,0.001377648,,,,
0.0102,14468.5,99.92371826,-427.329,132.9620521,0.19799015,0.001391453,,,,
0.0103,14610.4,100.9037214,-431.478,134.2530002,0.199931331,0.001405321,,,,
0.0104,14752.2,101.8830339,-435.612,135.5392811,0.201873658,0.00141926,,,,
0.0105,14894.1,102.8630371,-439.727,136.8196502,0.203815985,0.001433274,,,,
0.0106,15035.9,103.8423496,-443.819,138.0928629,0.205758312,0.001447396,,,,
0.0107,15177.8,104.8223528,-447.883,139.3573635,0.207701211,0.00146164,,,,
0.0108,15319.6,105.8016653,-451.91,140.6103517,0.209644684,0.001476022,,,,
0.0109,15461.5,106.7816684,-455.892,141.8493383,0.211589303,0.001490583,,,,
0.011,15603.3,107.760981,-459.815,143.0699672,0.213534495,0.001505366,,,,
0.0111,15745.1,108.7402935,-463.66,144.2663266,0.215480832,0.001520422,,,,
0.0112,15887,109.7202966,-467.395,145.42846,0.217428889,0.001535839,,,,
0.0113,16028.8,110.6996092,-470.952,146.5352091,0.21937981,0.001551848,,,,
0.0114,16170.6,111.6789217,-474.206,147.5476808,0.221335315,0.001568802,,,,
0.0115,16312.4,112.6582342,-476.943,148.3992896,0.223298841,0.001587236,,,,
0.0116,16454.2,113.6375467,-478.813,148.9811341,0.225275546,0.001607849,,,,
0.0116,16454.2,113.6375467,-478.813,148.9811341,0.225275546,0.001607849,,,,
0.0116912,16373.5,113.0802088,-480.346,149.4581222,0.227082082,0.001606541,,,,
0.0123589,16448,113.5947277,-482.58,150.1532242,0.240436009,0.001680836,,,,
0.0161849,16639.7,114.9186643,-488.936,152.1308732,0.317064531,0.0020897,,,,
0.0211849,16911.5,116.7957951,-496.513,154.4884326,0.417216407,0.00262446,,,,
0.0261849,17171.8,118.5935035,-503.852,156.7719389,0.517372295,0.00315689,,,,
0.0311849,17424.8,120.3407959,-511.036,159.0072176,0.617528182,0.003687465,,,,
0.0361849,17651.6,121.9071435,-516.914,160.8361385,0.717709852,0.004218821,,,,
0.0411849,17775.4,122.7621427,-520.207,161.8607449,0.8179259,0.004745606,,,,
0.0461849,17888.2,123.5411727,-523.356,162.8405462,0.918147678,0.00526966,,,,
0.0511849,17998.6,124.3036276,-526.46,163.8063459,1.018363726,0.005792323,,,,
0.0561849,18106.4,125.0481261,-529.463,164.7407197,1.118585503,0.006314014,,,,
0.0611849,18195,125.6600238,-531.824,165.4753373,1.21881874,0.006835217,,,,
0.0661849,18266.4,126.1531332,-533.792,166.0876742,1.319057706,0.007354331,,,,
0.0711849,18335.4,126.6296675,-535.72,166.6875653,1.419296673,0.007871984,,,,
0.0761849,18403.4,127.0992955,-537.625,167.2802999,1.519535639,0.008388557,,,,
0.0811849,18466.3,127.5337014,-539.344,167.8151613,1.619774605,0.008904432,,,,
0.0861849,18520.8,127.9100944,-540.833,168.2784589,1.720019301,0.009419418,,,,
0.0911849,18569.9,128.2491935,-542.191,168.7009962,1.820269726,0.009933071,,,,
0.0961849,18618.1,128.5820769,-543.531,169.1179329,1.920514422,0.010445707,,,,
0.101185,18664.5,128.9025289,-544.804,169.5140228,2.020764848,0.010957518,,,,
0.106185,18706.6,129.1932839,-545.959,169.8733974,2.121015273,0.011468567,,,,
0.111185,18745.4,129.4612481,-547.019,170.203213,2.221265698,0.011978854,,,,
0.116185,18781.8,129.7126372,-548.021,170.5149821,2.321516124,0.012488062,,,,
0.121185,18817.3,129.9578107,-548.989,170.8161722,2.421772279,0.012996571,,,,
0.126185,18850.2,130.1850278,-549.887,171.095582,2.522022704,0.013504318,,,,
0.131185,18881.2,130.3991229,-550.733,171.3588122,2.622278859,0.014011367,,,,
0.136185,18910.6,130.6021679,-551.53,171.6067962,2.722535014,0.014517653,,,,
0.141185,18938.5,130.7948535,-552.286,171.8420232,2.822791169,0.015023241,,,,
0.146185,18964.7,130.9757984,-552.993,172.062004,2.923047324,0.015528131,,,,
0.151185,18989.6,131.1477652,-553.666,172.2714058,3.023303479,0.016032385,,,,
0.156185,19013.5,131.3128256,-554.312,172.4724066,3.123565364,0.016536005,,,,
0.161185,19036.3,131.4702891,-554.924,172.6628285,3.223821519,0.017039053,,,,
0.166185,19057.5,131.6167025,-555.488,172.8383153,3.324083403,0.017541466,,,,
0.171185,19077.7,131.7562097,-556.026,173.0057122,3.424339558,0.018043307,,,,
0.176185,19097.1,131.8901918,-556.545,173.1671974,3.524601443,0.018544514,,,,
0.181185,19115.9,132.0200301,-557.045,173.3227708,3.624857598,0.019045276,,,,
0.186185,19133.5,132.1415809,-557.504,173.4655872,3.725119483,0.019545403,,,,
0.191185,19149.9,132.2548441,-557.938,173.6006249,3.825381367,0.020045085,,,,
0.196185,19165.8,132.3646542,-558.356,173.7306843,3.925643252,0.020544196,,,,
0.201185,19181.2,132.4710111,-558.759,173.8560765,4.025905136,0.021042799,,,,
0.206185,19195.7,132.5711524,-559.133,173.9724454,4.126167021,0.021540958,,,,
0.211185,19209.3,132.665078,-559.486,174.0822802,4.226428905,0.022038672,,,,
0.216185,19222.4,132.7555505,-559.824,174.1874478,4.32669079,0.022535878,,,,
0.221185,19234.9,132.8418791,-560.145,174.2873259,4.426952675,0.023032639,,,,
0.226185,19246.7,132.9233734,-560.445,174.38067,4.527220289,0.02352902,,,,
0.231185,19258,133.0014145,-560.731,174.4696579,4.627482173,0.024024892,,,,
0.236185,19268.8,133.0760025,-561.004,174.554601,4.727744058,0.024520384,,,,
0.241185,19279,133.1464467,-561.258,174.6336323,4.828005942,0.025015494,,,,
0.246185,19288.5,133.2120565,-561.496,174.7076853,4.928273557,0.02551016,,,,
0.251185,19297.7,133.2755944,-561.722,174.7780044,5.028535441,0.026004445,,,,
0.256185,19306.5,133.3363698,-561.938,174.8452121,5.128803055,0.026498349,,,,
0.261185,19314.7,133.3930014,-562.137,174.9071304,5.22906494,0.026991872,,,,
0.266185,19322.4,133.4461799,-562.323,174.9650037,5.329332554,0.027485014,,,,
0.271185,19329.7,133.4965958,-562.499,175.0197655,5.429594439,0.027977775,,,,
0.276185,19336.7,133.5449399,-562.662,175.0704824,5.529862053,0.028470218,,,,
0.281185,19343.1,133.5891402,-562.812,175.1171544,5.630123937,0.028962281,,,,
0.286185,19349.2,133.6312686,-562.954,175.1613373,5.730380092,0.029454026,,,,
0.291185,19355,133.6713251,-563.085,175.2020975,5.830647706,0.02994539,,,,
0.296185,19360.3,133.7079284,-563.202,175.2385017,5.930915321,0.030436436,,,,
0.301185,19365.3,133.7424599,-563.31,175.2721056,6.031182935,0.030927165,,,,
0.306185,19369.9,133.7742289,-563.409,175.3029091,6.131450549,0.031417513,,,,
0.311185,19374.1,133.8032353,-563.496,175.3299789,6.231718163,0.031907544,,,,
0.316185,19377.9,133.8294792,-563.574,175.3542483,6.331985777,0.032397257,,,,
0.321185,19381.5,133.8543419,-563.643,175.3757174,6.432253391,0.032886652,,,,
0.326185,19384.7,133.876442,-563.701,175.393764,6.532521005,0.03337573,,,,
0.331185,19387.5,133.8957796,-563.75,175.4090101,6.63278862,0.033864491,,,,
0.336185,19390,133.9130454,-563.79,175.421456,6.733056234,0.034352934,,,,
0.341185,19392.1,133.9275486,-563.82,175.4307904,6.833323848,0.034840996,,,,
0.346185,19394,133.9406706,-563.841,175.4373245,6.933591462,0.035328804,,,,
0.351185,19395.4,133.9503394,-563.852,175.4407471,7.033859076,0.035816231,,,,
0.356185,19396.5,133.9579363,-563.853,175.4410583,7.13412669,0.036303404,,,,
0.361185,19397.3,133.9634613,-563.845,175.4385691,7.234394304,0.036790196,,,,
0.366185,19397.7,133.9662239,-563.826,175.4326573,7.334661919,0.037276607,,,,
0.371185,19397.7,133.9662239,-563.797,175.423634,7.434929533,0.0377627,,,,
0.376185,19397.3,133.9634613,-563.756,175.410877,7.535197147,0.038248476,,,,
0.381185,19396.5,133.9579363,-563.705,175.3950085,7.635464761,0.038733871,,,,
0.386185,19395.3,133.9496487,-563.641,175.3750951,7.735732375,0.039218948,,,,
0.391185,19393.6,133.937908,-563.566,175.3517591,7.835999989,0.039703581,,,,
0.396185,19391.4,133.9227142,-563.476,175.3237559,7.936267603,0.040187833,,,,
0.401185,19388.7,133.9040672,-563.372,175.2913967,8.036535218,0.040671704,,,,
0.406185,19385.3,133.8805858,-563.25,175.2534367,8.136802832,0.041155131,,,,
0.411185,19381.4,133.8536513,-563.112,175.2104985,8.237070446,0.041638113,,,,
0.416185,19376.7,133.8211917,-562.953,175.1610261,8.33733806,0.04212065,,,,
0.421185,19371.2,133.7832071,-562.771,175.1043974,8.437605674,0.04260268,,,,
0.426185,19364.8,133.7390068,-562.563,175.0396789,8.537873288,0.043084138,,,,
0.431185,19357.2,133.6865189,-562.323,174.9650037,8.638140903,0.043565024,,,,
0.436185,19348.4,133.6257435,-562.047,174.8791271,8.738408517,0.044045276,,,,
0.441185,19338.1,133.5546087,-561.727,174.7795602,8.838733427,0.044524829,,,,
0.446185,19325.9,133.4703519,-561.355,174.6638136,8.939001041,0.04500362,,,,
0.451185,19311.6,133.3715919,-560.919,174.5281535,9.039268655,0.045481521,,,,
0.456185,19294.7,133.2548755,-560.407,174.3688464,9.139536269,0.045958471,,,,
0.461185,19274.7,133.1167497,-559.804,174.1812249,9.239803883,0.046434214,,,,
0.466185,19251.1,132.9537611,-559.095,173.9606218,9.340071497,0.046908687,,,,
0.471185,19223.5,132.7631474,-558.267,173.7029922,9.440339111,0.047381636,,,,
0.476185,19191.4,132.5414553,-557.308,173.4046024,9.540664021,0.04785287,,,,
0.481185,19154.7,132.2879943,-556.212,173.0635855,9.640931636,0.048321946,,,,
0.486185,19113.1,132.0006925,-554.974,172.6783858,9.74119925,0.048788672,,,,
0.491185,19066.7,131.6802405,-553.594,172.2490032,9.84152416,0.04925254,,,,
0.496185,19015.3,131.3252569,-552.068,171.7741932,9.941791774,0.049713233,,,,
0.501185,18958.9,130.9357419,-550.395,171.2536446,10.04211668,0.050170244,,,,
0.506185,18897.4,130.5110048,-548.571,170.6861128,10.1423843,0.050623,,,,
0.511185,18830.6,130.0496644,-546.594,170.0709756,10.24270921,0.051071057,,,,
0.516185,18758.6,129.5524112,-544.461,169.4072995,10.34297682,0.05151378,,,,
0.521185,18681.1,129.0171734,-542.171,168.6947733,10.44330173,0.05195066,,,,
0.526185,18598.2,128.4446416,-539.723,167.9330859,10.54356935,0.052381064,,,,
0.531185,18509.9,127.8348158,-537.115,167.1216151,10.64389426,0.052804293,,,,
0.536185,18416,127.1863148,-534.347,166.2603607,10.74421917,0.05321971,,,,
0.541185,18316.8,126.5012104,-531.42,165.349634,10.84454408,0.053626619,,,,
0.546185,18212.1,125.7781214,-528.335,164.3897461,10.94481169,0.054024321,,,,
0.551185,18102,125.0177384,-525.094,163.3813193,11.0451366,0.054412052,,,,
0.556185,17986.6,124.220752,-521.7,162.3252871,11.14546151,0.054789053,,,,
0.561185,17866.2,123.3892342,-518.156,161.2225828,11.24578642,0.055154496,,,,
0.566185,17740.7,122.5224943,-514.469,160.0753846,11.34611133,0.055507557,,,,
0.571185,17610.4,121.6226041,-510.643,158.8849369,11.44643624,0.055847346,,,,
