Time [s],RF Mag [N],Sigma [MPa],RM2 [Nm],Tau [MPa],Actual angle [deg],Extension [-],Paper angle [deg],Paper Tau [MPa],Paper extension [-],Paper Sigma [MPa]
0.0093,11306.1,78.08325335,-167.028,51.9702282,0.077365345,0.001084912,,,0.06327731,221.8750042
0.0094,11427.7,78.92305873,-168.823,52.52873671,0.07819728,0.001096577,,,0.063986906,220.7383784
0.0095,11549.3,79.76286411,-170.618,53.08724522,0.079029215,0.001108249,,,0.064656732,219.6258082
0.0096,11670.9,80.60266949,-172.413,53.64575373,0.079861149,0.00111992,,,0.065368421,218.2858377
0.0097,11792.5,81.44247487,-174.208,54.20426224,0.080692511,0.001131591,,,0.066059179,216.5436881
0.0098,11914,82.28158962,-176.003,54.76277075,0.081524446,0.001143263,,,0.066749937,214.3448585
0.0099,12035.6,83.121395,-177.798,55.32127927,0.082356381,0.001154934,,,0.067440694,212.0783726
0.01,12157.2,83.96120038,-179.593,55.87978778,0.083188315,0.001166605,,,0.068131452,209.4905193
0.0101,12278.8,84.80100576,-181.388,56.43829629,0.08402025,0.001178277,,,0.068602423,207.2324904
0.0102,12400.4,85.64081114,-183.183,56.9968048,0.084852185,0.001189942,,,,
0.0103,12522,86.48061652,-184.978,57.55531331,0.085684119,0.001201613,,,,
0.0104,12643.5,87.31973127,-186.773,58.11382182,0.086516054,0.001213284,,,,
0.0105,12765.1,88.15953665,-188.568,58.67233033,0.087347989,0.001224956,,,,
0.0106,12886.7,88.99934203,-190.363,59.23083884,0.088179924,0.001236627,,,,
0.0107,13008.3,89.83914741,-192.158,59.78934736,0.089011858,0.001248298,,,,
0.0108,13129.9,90.67895279,-193.953,60.34785587,0.089843793,0.00125997,,,,
0.0109,13251.5,91.51875817,-195.747,60.90605323,0.090675728,0.001271647,,,,
0.011,13373,92.35787292,-197.542,61.46456174,0.091507662,0.001283319,,,,
0.0111,13494.6,93.1976783,-199.337,62.02307025,0.092339024,0.00129499,,,,
0.0112,13616.2,94.03748368,-201.132,62.58157877,0.093170959,0.001306661,,,,
0.0113,13737.8,94.87728906,-202.927,63.14008728,0.094002894,0.001318332,,,,
0.0114,13859.4,95.71709444,-204.721,63.69828464,0.094834828,0.001330004,,,,
0.0115,13981,96.55689982,-206.516,64.25679315,0.095666763,0.001341675,,,,
0.0116,14102.6,97.3967052,-208.311,64.81530166,0.096498698,0.001353346,,,,
0.0117,14224.2,98.23651058,-210.105,65.37349903,0.097330632,0.001365024,,,,
0.0118,14345.7,99.07562533,-211.9,65.93200754,0.098162567,0.001376695,,,,
0.0119,14467.3,99.91543071,-213.695,66.49051605,0.098994502,0.001388367,,,,
0.012,14588.9,100.7552361,-215.489,67.04871342,0.099826437,0.001400038,,,,
0.0121,14710.5,101.5950415,-217.284,67.60722193,0.100658371,0.001411716,,,,
0.0122,14832.1,102.4348469,-219.078,68.16541929,0.101490306,0.001423387,,,,
0.0123,14953.7,103.2746522,-220.873,68.7239278,0.102322241,0.001435058,,,,
0.0124,15075.3,104.1144576,-222.668,69.28243631,0.103154176,0.00144673,,,,
0.0125,15196.9,104.954263,-224.462,69.84063368,0.10398611,0.001458407,,,,
0.0126,15318.4,105.7933777,-226.257,70.39914219,0.104818045,0.001470079,,,,
0.0127,15440,106.6331831,-228.051,70.95733955,0.105649407,0.00148175,,,,
0.0128,15561.6,107.4729885,-229.846,71.51584806,0.106481341,0.001493428,,,,
0.0129,15683.2,108.3127939,-231.64,72.07404543,0.107313276,0.001505099,,,,
0.013,15804.8,109.1525993,-233.434,72.63224279,0.108145211,0.001516777,,,,
0.0131,15926.4,109.9924046,-235.229,73.1907513,0.108977146,0.001528448,,,,
0.0132,16048,110.83221,-237.023,73.74894867,0.10980908,0.001540126,,,,
0.0133,16169.6,111.6720154,-238.818,74.30745718,0.110641015,0.001551797,,,,
0.0134,16291.2,112.5118208,-240.612,74.86565454,0.11147295,0.001563468,,,,
0.0135,16412.8,113.3516262,-242.406,75.42385191,0.112304884,0.001575146,,,,
0.0136,16534.3,114.1907409,-244.201,75.98236042,0.113136819,0.001586817,,,,
0.0137,16655.9,115.0305463,-245.995,76.54055779,0.113968754,0.001598495,,,,
0.0138,16777.5,115.8703517,-247.789,77.09875515,0.114800689,0.001610173,,,,
0.0139,16899.1,116.7101571,-249.583,77.65695251,0.115632623,0.001621844,,,,
0.014,17020.7,117.5499624,-251.378,78.21546103,0.116464558,0.001633522,,,,
0.0141,17142.3,118.3897678,-253.172,78.77365839,0.117296493,0.001645193,,,,
0.0142,17263.9,119.2295732,-254.966,79.33185575,0.118128427,0.001656871,,,,
0.0143,17385.5,120.0693786,-256.76,79.89005312,0.118959789,0.001668548,,,,
0.0144,17507.1,120.909184,-258.554,80.44825048,0.119791724,0.00168022,,,,
0.0145,17628.7,121.7489893,-260.348,81.00644785,0.120623659,0.001691897,,,,
0.0146,17750.3,122.5887947,-262.143,81.56495636,0.121455593,0.001703575,,,,
0.0147,17871.9,123.4286001,-263.937,82.12315372,0.122287528,0.001715246,,,,
0.0148,17993.5,124.2684055,-265.731,82.68135109,0.123119463,0.001726924,,,,
0.0149,18115.1,125.1082109,-267.525,83.23954845,0.123951398,0.001738602,,,,
0.015,18236.6,125.9473256,-269.319,83.79774582,0.124783332,0.001750279,,,,
0.0151,18358.2,126.787131,-271.113,84.35594318,0.125615267,0.001761951,,,,
0.0152,18479.8,127.6269364,-272.907,84.91414055,0.126447202,0.001773628,,,,
0.0153,18601.4,128.4667417,-274.701,85.47233791,0.127279136,0.001785306,,,,
0.0154,18723,129.3065471,-276.495,86.03053527,0.128111071,0.001796984,,,,
0.0155,18844.6,130.1463525,-278.289,86.58873264,0.128943006,0.001808661,,,,
0.0156,18966.2,130.9861579,-280.083,87.14693,0.129774941,0.001820333,,,,
0.0157,19087.8,131.8259633,-281.877,87.70512737,0.130606875,0.00183201,,,,
0.0158,19209.4,132.6657686,-283.671,88.26332473,0.13143881,0.001843688,,,,
0.0159,19331,133.505574,-285.464,88.82121095,0.132270745,0.001855366,,,,
0.016,19452.6,134.3453794,-287.258,89.37940831,0.133102679,0.001867043,,,,
0.0161,19574.2,135.1851848,-289.052,89.93760568,0.133934041,0.001878721,,,,
0.0162,19695.8,136.0249902,-290.846,90.49580304,0.134765976,0.001890399,,,,
0.0163,19817.4,136.8647955,-292.64,91.05400041,0.135597911,0.001902076,,,,
0.0164,19939,137.7046009,-294.434,91.61219777,0.136429845,0.001913754,,,,
0.0165,20060.6,138.5444063,-296.227,92.17008399,0.13726178,0.001925432,,,,
0.0166,20182.2,139.3842117,-298.021,92.72828135,0.138093715,0.001937109,,,,
0.0167,20303.8,140.2240171,-299.815,93.28647872,0.13892565,0.001948787,,,,
0.0168,20425.4,141.0638224,-301.608,93.84436494,0.139757584,0.001960465,,,,
0.0169,20547,141.9036278,-303.402,94.4025623,0.140589519,0.001972142,,,,
0.017,20668.6,142.7434332,-305.196,94.96075966,0.141421454,0.00198382,,,,
0.0171,20790.2,143.5832386,-306.989,95.51864588,0.142253388,0.001995504,,,,
0.0172,20911.8,144.423044,-308.783,96.07684325,0.143085323,0.002007182,,,,
0.0173,21033.4,145.2628493,-310.577,96.63504061,0.143917258,0.00201886,,,,
0.0174,21155,146.1026547,-312.37,97.19292683,0.144749193,0.002030537,,,,
0.0175,21276.6,146.9424601,-314.164,97.75112419,0.145581127,0.002042221,,,,
0.0176,21398.2,147.7822655,-315.956,98.30869926,0.146413062,0.002053905,,,,
0.0177,21519.8,148.6220709,-317.748,98.86627434,0.147244997,0.002065608,,,,
0.0178,21641.4,149.4618762,-319.537,99.42291597,0.148076931,0.00207733,,,,
0.0179,21763,150.3016816,-321.325,99.97924645,0.148908866,0.002089065,,,,
0.018,21884.6,151.141487,-323.112,100.5352658,0.149740801,0.002100819,,,,
0.0181,22006.2,151.9812924,-324.898,101.090974,0.150572736,0.002112579,,,,
0.0182,22127.8,152.8210978,-326.682,101.6460599,0.15140467,0.002124346,,,,
0.0183,22249.4,153.6609031,-328.466,102.2011458,0.152237178,0.002136132,,,,
0.0184,22370.9,154.5000179,-330.247,102.7552982,0.153069113,0.002147936,,,,
0.0185,22492.5,155.3398233,-332.025,103.3085172,0.153901047,0.002159773,,,,
0.0186,22614.1,156.1796287,-333.801,103.861114,0.154733555,0.002171628,,,,
0.0187,22735.7,157.019434,-335.574,104.4127772,0.15556549,0.002183509,,,,
0.0188,22857.3,157.8592394,-337.346,104.9641294,0.156397998,0.002195409,,,,
0.0189,22978.9,158.6990448,-339.115,105.5145481,0.157229932,0.002207322,,,,
0.019,23100.5,159.5388502,-340.881,106.0640333,0.15806244,0.002219272,,,,
0.0191,23222.1,160.3786556,-342.643,106.612274,0.158894948,0.002231255,,,,
0.0192,23343.6,161.2177703,-344.401,107.1592701,0.159727455,0.002243275,,,,
0.0193,23465.2,162.0575757,-346.156,107.7053327,0.160559963,0.002255328,,,,
0.0194,23586.8,162.8973811,-347.908,108.2504619,0.161392471,0.002267405,,,,
0.0195,23708.4,163.7371864,-349.655,108.7940354,0.162224978,0.002279521,,,,
0.0196,23829.9,164.5763012,-351.397,109.3360531,0.163058059,0.002291681,,,,
0.0197,23951.5,165.4161066,-353.133,109.876204,0.163890567,0.002303899,,,,
0.0198,24073.1,166.255912,-354.864,110.4147991,0.164723647,0.002316154,,,,
0.0199,24194.7,167.0957173,-356.59,110.9518385,0.165556728,0.002328448,,,,
0.02,24316.2,167.9348321,-358.309,111.4866998,0.166389236,0.002340799,,,,
0.0201,24437.8,168.7746375,-360.021,112.0193831,0.167222889,0.002353213,,,,
0.0202,24559.3,169.6137522,-361.725,112.5495773,0.16805597,0.002365691,,,,
0.0203,24680.9,170.4535576,-363.421,113.0772823,0.168889623,0.002378226,,,,
0.0204,24802.5,171.293363,-365.109,113.6024981,0.169722704,0.002390824,,,,
0.0205,24924,172.1324777,-366.786,114.1242913,0.170556931,0.002403512,,,,
0.0206,25045.6,172.9722831,-368.45,114.6420395,0.171390584,0.002416307,,,,
0.0207,25167.1,173.8113979,-370.098,115.1548095,0.172224811,0.002429216,,,,
0.0208,25288.6,174.6505126,-371.729,115.6622899,0.173059037,0.002442259,,,,
0.0209,25410.2,175.490318,-373.339,116.1632363,0.173893837,0.002455467,,,,
0.021,25531.7,176.3294327,-374.924,116.6564039,0.174729209,0.002468866,,,,
0.0211,25653.2,177.1685475,-376.482,117.1411707,0.175564582,0.002482455,,,,
0.0212,25774.6,178.0069716,-378.01,117.616603,0.176400527,0.002496266,,,,
0.0213,25896.1,178.8460864,-379.504,118.0814563,0.177237045,0.002510331,,,,
0.0214,26017.5,179.6845105,-380.961,118.5347972,0.178074137,0.002524651,,,,
0.0215,26139,180.5236252,-382.377,118.9753811,0.178912374,0.002539262,,,,
0.0216,26260.4,181.3620494,-383.747,119.4016522,0.179750611,0.002554191,,,,
0.0216,26260.4,181.3620494,-383.747,119.4016522,0.179750611,0.002554191,,,,
0.0216912,26241.2,181.2294485,-385.092,119.8201446,0.180514364,0.00255461,,,,
0.0223589,26652.7,184.0713886,-393.753,122.5149871,0.186119037,0.002618085,,,,
0.0261849,27665.6,191.066774,-406.51,126.4842869,0.218806852,0.003025521,,,,
0.0311849,27957.5,193.0827213,-410.3,127.6635332,0.261721391,0.003497327,,,,
0.0361849,28209.3,194.8217262,-413.805,128.7541028,0.304639941,0.003963005,,,,
0.0411849,28450.1,196.4847619,-417.178,129.8036009,0.347560209,0.004426581,,,,
0.0461849,28683.3,198.0953097,-420.461,130.8250959,0.390482197,0.004888379,,,,
0.0511849,28910.9,199.6671822,-423.677,131.825744,0.43340533,0.005348546,,,,
0.0561849,29134.1,201.2086671,-426.837,132.8089679,0.476329609,0.005807226,,,,
0.0611849,29347,202.6790172,-429.812,133.7346297,0.51925618,0.006265126,,,,
0.0661849,29534.4,203.9732567,-432.392,134.5373884,0.562189053,0.006722631,,,,
0.0711849,29687.6,205.031301,-434.472,135.1845738,0.605129375,0.007179007,,,,
0.0761849,29813.5,205.9008034,-436.183,135.7169459,0.648078292,0.007633414,,,,
0.0811849,29920.3,206.6383957,-437.64,136.1702868,0.691027208,0.008085281,,,,
0.0861849,30019.4,207.3228094,-439.014,136.5978025,0.733976124,0.008535179,,,,
0.0911849,30116.5,207.9934106,-440.363,137.0175396,0.77693077,0.008983744,,,,
0.0961849,30211.6,208.6501992,-441.682,137.4279422,0.819879687,0.009431356,,,,
0.101185,30302.9,209.2807438,-442.947,137.8215429,0.862834332,0.009878143,,,,
0.106185,30389.4,209.8781383,-444.142,138.1933633,0.905788978,0.010324168,,,,
0.111185,30470.3,210.4368575,-445.258,138.5406032,0.948743624,0.010769368,,,,
0.116185,30545,210.9527577,-446.287,138.8607732,0.99169827,0.011213741,,,,
0.121185,30614.7,211.4341264,-447.246,139.159163,1.034652916,0.01165729,,,,
0.126185,30680,211.8851074,-448.143,139.4382617,1.077613292,0.012099822,,,,
0.131185,30740.7,212.3043195,-448.971,139.6958913,1.120573667,0.012541275,,,,
0.136185,30798.2,212.7014314,-449.757,139.9404526,1.163534042,0.012981712,,,,
0.141185,30853.7,213.0847307,-450.517,140.1769242,1.206494418,0.013421387,,,,
0.146185,30907.3,213.4549081,-451.25,140.4049948,1.249454793,0.013860236,,,,
0.151185,30958.8,213.8105822,-451.954,140.6240422,1.292415169,0.014298514,,,,
0.156185,31008,214.1503719,-452.625,140.8328217,1.335375544,0.014736093,,,,
0.161185,31054.8,214.4735865,-453.263,141.0313333,1.378341649,0.015173038,,,,
0.166185,31099.6,214.7829885,-453.874,141.221444,1.421302025,0.015609347,,,,
0.171185,31142.6,215.0799591,-454.459,141.4034649,1.4642624,0.016045022,,,,
0.176185,31183.6,215.3631172,-455.014,141.5761514,1.507228505,0.016480061,,,,
0.181185,31222.2,215.6297001,-455.533,141.7376366,1.550194611,0.016914465,,,,
0.186185,31258.8,215.8824705,-456.026,141.8910319,1.593154986,0.017348171,,,,
0.191185,31294.1,216.1262627,-456.502,142.0391378,1.636121091,0.017781242,,,,
0.196185,31328.2,216.3617673,-456.96,142.1816431,1.679087196,0.018213805,,,,
0.201185,31361.1,216.5889844,-457.401,142.3188588,1.722053301,0.01864586,,,,
0.206185,31392.7,216.8072233,-457.825,142.450785,1.765019406,0.019077407,,,,
0.211185,31423.3,217.0185559,-458.235,142.5783552,1.807985511,0.019508446,,,,
0.216185,31452.8,217.2222916,-458.629,142.7009471,1.850951616,0.01993904,,,,
0.221185,31481.1,217.4177397,-459.006,142.8182494,1.893917721,0.020369126,,,,
0.226185,31508.2,217.6049003,-459.365,142.9299511,1.936883826,0.020798768,,,,
0.231185,31533.9,217.7823921,-459.703,143.0351187,1.979849931,0.021227902,,,,
0.236185,31558.3,217.9509056,-460.025,143.135308,2.022816037,0.021656591,,,,
0.241185,31581.8,218.1132035,-460.333,143.2311412,2.065782142,0.022084836,,,,
0.246185,31604.5,218.2699764,-460.631,143.323863,2.108748247,0.022512637,,,,
0.251185,31626.4,218.4212243,-460.918,143.4131621,2.151720081,0.022940056,,,,
0.256185,31647.6,218.5676377,-461.195,143.4993498,2.194686186,0.023367094,,,,
0.261185,31668.2,218.7099074,-461.462,143.582426,2.237652291,0.023793752,,,,
0.266185,31687.9,218.8459614,-461.719,143.6623907,2.280624126,0.024219964,,,,
0.271185,31707,218.9778716,-461.965,143.7389328,2.323590231,0.024645923,,,,
0.276185,31725.1,219.1028755,-462.199,143.8117412,2.366556336,0.025071438,,,,
0.281185,31742.4,219.2223544,-462.419,143.8801935,2.409528171,0.025496634,,,,
0.286185,31758.8,219.3356176,-462.628,143.9452231,2.452494276,0.02592145,,,,
0.291185,31774.5,219.4440464,-462.826,144.0068302,2.49546611,0.026345949,,,,
0.296185,31789.6,219.5483315,-463.018,144.0665704,2.538432216,0.026770066,,,,
0.301185,31804.3,219.649854,-463.203,144.1241326,2.58140405,0.027193929,,,,
0.306185,31818.4,219.7472328,-463.38,144.1792055,2.624370155,0.027617412,,,,
0.311185,31832,219.8411584,-463.55,144.2321005,2.66734199,0.02804064,,,,
0.316185,31845.1,219.9316308,-463.713,144.2828174,2.710308095,0.028463551,,,,
0.321185,31857.7,220.0186501,-463.868,144.3310452,2.75327993,0.028886208,,,,
0.326185,31869.6,220.100835,-464.014,144.3764726,2.796251764,0.029308547,,,,
0.331185,31880.9,220.1788762,-464.15,144.4187886,2.839217869,0.029730569,,,,
0.336185,31891.5,220.2520829,-464.279,144.4589265,2.882189704,0.030152337,,,,
0.341185,31901.7,220.3225271,-464.401,144.4968864,2.925161539,0.030573851,,,,
0.346185,31911.5,220.3902088,-464.516,144.5326683,2.968127644,0.030995047,,,,
0.351185,31920.8,220.4544373,-464.626,144.5668945,3.011099478,0.031415989,,,,
0.356185,31929.7,220.5159033,-464.731,144.5995649,3.054071313,0.031836741,,,,
0.361185,31938.2,220.5746068,-464.829,144.6300573,3.097037418,0.032257176,,,,
0.366185,31946.3,220.6305478,-464.921,144.6586828,3.140009253,0.032677356,,,,
0.371185,31954,220.6837263,-465.008,144.6857525,3.182981087,0.033097282,,,,
0.376185,31961.2,220.7334516,-465.089,144.7109554,3.225952922,0.033517018,,,,
0.381185,31968,220.7804144,-465.164,144.7342914,3.268924756,0.033936436,,,,
0.386185,31974.4,220.8246147,-465.232,144.7554494,3.311890862,0.034355664,,,,
